com.samsung.shealth.tracker.pedometer_step_count,6272009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
6300,4,0,14,2024-08-04 19:19:00.000,,,2024-08-04 19:24:41.626,2024-08-04 19:24:41.626,14,1.8888888,11.900024,0.9000015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:20:00.000,c055c465-ef1f-4628-af1e-b76d011bde9e,
8304,4,0,13,2024-08-04 19:20:00.000,,,2024-08-04 19:24:41.946,2024-08-04 19:24:41.946,13,1.2222222,10.150024,0.6399994,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:21:00.000,f7b11dab-b314-4801-9c46-8fa0aa35243b,
9675,4,0,16,2024-08-04 19:22:00.000,,,2024-08-04 19:24:42.471,2024-08-04 19:24:42.471,16,1.3333334,12.900024,0.7900009,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:23:00.000,efd93213-628b-4b42-a63b-4bf32f703d7a,
29894,4,0,50,2024-08-04 19:23:00.000,,,2024-08-04 19:24:42.769,2024-08-04 19:24:42.769,50,1.3611112,40.690002,2.4199982,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:24:00.000,6d48ad00-7f4d-4da7-a112-f1aca4248ead,
6766,4,0,13,2024-08-04 19:24:00.000,,,2024-08-04 19:24:42.981,2024-08-04 19:24:42.981,13,1.6388888,11.090027,0.6399994,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:25:00.000,884013f0-9a7a-4b3a-a72e-a3f1774014c3,
29318,4,0,38,2024-08-04 19:26:00.000,,,2024-08-04 19:28:01.917,2024-08-04 19:28:01.917,38,0.9444444,27.69,1.81,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:27:00.000,d8e84c1e-5bb7-41e6-86de-a50d2fde50aa,
15723,4,0,22,2024-08-04 19:27:00.000,,,2024-08-04 19:28:02.050,2024-08-04 19:28:02.050,22,1.0277778,16.16,1.04,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:28:00.000,7dfe98fa-247a-41ee-b670-d23ddbbc1ef8,
23047,4,0,39,2024-08-04 19:28:00.000,,,2024-08-04 19:30:09.796,2024-08-04 19:30:09.796,39,1.2777778,29.45,1.87,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:29:00.000,e9b9440a-b628-477a-92f9-a98e12470b6b,
20451,4,0,29,2024-08-04 19:29:00.000,,,2024-08-04 19:30:09.887,2024-08-04 19:30:09.887,32,1.1666666,23.86,1.53,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:30:00.000,9717d7cb-c8a0-45bb-b668-816aa130cb0d,
19072,4,0,34,2024-08-04 19:30:00.000,,,2024-08-04 19:34:37.150,2024-08-04 19:30:10.789,33,1.3055556,24.9,1.53,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:31:00.000,bda67713-7a52-4697-a16b-d31833723050,
12959,4,0,18,2024-08-04 19:31:00.000,,,2024-08-04 19:34:37.213,2024-08-04 19:34:37.213,24,1.3611112,17.64,1.19,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:32:00.000,dd472695-ff60-4f3c-b98c-7ab947b58e8e,
6775,4,0,10,2024-08-04 19:33:00.000,,,2024-08-04 19:34:37.269,2024-08-04 19:34:37.269,10,1.0833334,7.34,0.48,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:34:00.000,eecd703a-30dc-4b7c-bdf7-fe6eaeadf2fe,
31433,4,0,48,2024-08-04 19:34:00.000,,,2024-08-04 19:34:37.822,2024-08-04 19:34:37.344,48,1.1207882,35.23,2.36,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:35:00.000,5ecb2b43-2eef-4aef-8f32-98e172ead847,
12427,4,0,21,2024-08-04 19:35:00.000,,,2024-08-04 19:35:50.409,2024-08-04 19:35:50.409,21,1.2777778,15.88,0.99,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 19:36:00.000,d714ffac-6efc-46bc-93e0-007e1d849715,
26331,4,0,44,2024-08-04 19:26:00.000,,,2024-08-04 19:35:01.219,2024-08-04 19:35:01.219,44,1.3611112,35.840027,2.1500015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:27:00.000,d23ce6da-0ce6-4e34-af3c-d41c89f5841b,
17514,4,0,27,2024-08-04 19:27:00.000,,,2024-08-04 19:35:01.317,2024-08-04 19:35:01.317,27,1.1944444,20.919983,1.3399963,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:28:00.000,1fc9fe04-2964-4c63-a10d-18c5dff219ea,
15848,4,0,24,2024-08-04 19:28:00.000,,,2024-08-04 19:35:50.142,2024-08-04 19:35:50.142,24,1.1944444,18.930054,1.199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:29:00.000,62e42ece-e742-459a-8be8-e1f794c3d814,
33845,4,0,69,2024-08-04 19:29:00.000,,,2024-08-04 19:35:50.367,2024-08-04 19:35:50.367,69,1.6944444,57.349976,3.5599976,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:30:00.000,1dcc7336-95ee-4741-bc67-f009b98fa07b,
17071,4,0,27,2024-08-04 19:30:00.000,,,2024-08-04 19:35:50.444,2024-08-04 19:35:50.444,27,1.25,21.339966,1.4800034,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:31:00.000,05547539-f6bc-49f2-8c4b-2e50a98229f1,
5606,4,0,10,2024-08-04 19:31:00.000,,,2024-08-04 19:35:50.534,2024-08-04 19:35:50.534,10,1.5,8.410034,0.45999908,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:32:00.000,b0421309-91b8-4d39-b765-7a1bad86150d,
12480,4,0,25,2024-08-04 19:33:00.000,,,2024-08-04 19:35:50.615,2024-08-04 19:35:50.615,25,1.6666666,20.800049,1.199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:34:00.000,f49c4057-45ed-4edc-bdb9-737f21d41cce,
17840,4,0,28,2024-08-04 19:34:00.000,,,2024-08-04 19:35:50.684,2024-08-04 19:35:50.684,28,1.25,22.300049,1.5800018,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 19:35:00.000,68334203-f87b-44e8-a6f0-9aadac3b8abd,
24174,4,0,43,2024-08-04 20:12:00.000,,,2024-08-04 20:14:59.255,2024-08-04 20:14:59.255,43,1.4722222,35.589966,2.0599976,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:13:00.000,69c50fab-5389-4cc0-8ee0-5d7d2645bb15,
6978,4,0,13,2024-08-04 20:13:00.000,,,2024-08-04 20:14:59.327,2024-08-04 20:14:59.327,13,1.5833334,11.050049,0.6500015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:14:00.000,cb0de2dd-59f5-475e-b8b3-24a76f5bd7c9,
25774,4,0,42,2024-08-04 20:19:00.000,,,2024-08-04 20:27:06.964,2024-08-04 20:27:06.964,42,1.3055556,33.650024,2.1200027,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:20:00.000,c8c4f968-3696-4248-bd7a-fa4f6575b127,
23666,4,0,45,2024-08-04 20:20:00.000,,,2024-08-04 20:27:07.162,2024-08-04 20:27:07.162,45,1.6111112,38.130005,2.209999,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:21:00.000,55f2f9c2-1cd2-4781-ae39-99af442c4b47,
27013,4,6,41,2024-08-04 20:21:00.000,,,2024-08-04 20:27:07.369,2024-08-04 20:27:07.369,47,1.4444444,39.02002,2.6200027,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:22:00.000,00ee0061-7e53-4c82-9dde-0bf9938f8664,
18566,4,0,33,2024-08-04 20:22:00.000,,,2024-08-04 20:27:07.512,2024-08-04 20:27:07.512,33,1.5,27.849976,1.9199982,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:23:00.000,7ad39e64-8b09-4696-b4cb-25466cbe0fa7,
12472,4,0,26,2024-08-04 20:23:00.000,,,2024-08-04 20:27:07.669,2024-08-04 20:27:07.669,26,1.8055556,22.52002,1.4700012,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:24:00.000,f67262d6-cd29-4bcb-84fb-86f74b890cf8,
48544,4,0,93,2024-08-04 20:24:00.000,,,2024-08-04 20:27:07.846,2024-08-04 20:27:07.846,93,1.6111112,78.20996,4.6200027,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:25:00.000,db01a234-71b3-4e84-b3b0-229b568160e7,
1499,4,0,3,2024-08-04 20:25:00.000,,,2024-08-04 20:27:08.032,2024-08-04 20:27:08.032,3,1.6944444,2.540039,0.15000153,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 20:26:00.000,4224b331-609a-460f-be0e-a3f1bdb24640,
9834,4,0,15,2024-08-04 22:01:00.000,,,2024-08-04 22:10:00.001,2024-08-04 22:10:00.001,15,1.1388888,11.2,0.69,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 22:02:00.000,786d773e-c9a9-4124-a392-264138eb780a,
18426,4,0,33,2024-08-04 22:06:00.000,,,2024-08-04 22:10:00.045,2024-08-04 22:10:00.045,36,1.5,27.64,1.63,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 22:07:00.000,8b9cc6df-34de-4a6b-9b0e-84cc1bfaa58f,
18091,4,0,34,2024-08-04 22:07:00.000,,,2024-08-04 22:10:00.081,2024-08-04 22:10:00.081,31,1.3055556,23.62,1.45,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 22:08:00.000,137be4a2-8697-47db-b312-0dfb1f150e9c,
9825,4,0,17,2024-08-04 22:08:00.000,,,2024-08-04 22:10:00.121,2024-08-04 22:10:00.121,17,1.3333334,13.1,0.78,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 22:09:00.000,0ba13e81-21df-41fa-a6ca-e5b568778ea7,
12982,4,0,16,2024-08-04 22:09:00.000,,,2024-08-04 22:10:00.151,2024-08-04 22:10:00.151,23,1.3055556,16.95,1.12,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-04 22:10:00.000,40c3965b-fab3-475c-bbda-0316a12f4cc1,
6717,4,0,13,2024-08-04 21:37:00.000,,,2024-08-04 21:38:52.225,2024-08-04 21:38:52.225,13,1.6388888,11.01001,0.58999634,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 21:38:00.000,ed003fb8-afbe-4f6d-bfc2-87055b7bb727,
8244,4,0,12,2024-08-04 21:41:00.000,,,2024-08-04 21:54:08.280,2024-08-04 21:54:08.280,12,1.1111112,9.160034,0.62000275,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 21:42:00.000,e2a58f1c-6bc1-438e-b33a-b8322120c988,
4431,4,0,10,2024-08-04 21:42:00.000,,,2024-08-04 21:54:08.528,2024-08-04 21:54:08.528,10,1.8888888,8.369995,0.34999847,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 21:43:00.000,e581fb79-93ba-4878-b6fb-527b7d6e664d,
6778,4,0,13,2024-08-04 21:44:00.000,,,2024-08-04 21:54:09.314,2024-08-04 21:54:09.314,13,1.6388888,11.109985,0.6100006,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 21:45:00.000,bb21b70a-9df4-4aba-8dce-b6a63630d7fc,
4017,4,1,10,2024-08-04 21:55:00.000,,,2024-08-04 22:14:53.921,2024-08-04 22:14:53.921,11,2.4444444,9.819946,0.6800003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 21:56:00.000,2c49f1f7-93ad-4236-af1e-0dccdbf7df6c,
6465,4,0,11,2024-08-04 21:56:00.000,,,2024-08-04 22:14:54.391,2024-08-04 22:14:54.391,11,1.3611112,8.800049,0.69000244,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 21:57:00.000,4a6a7a20-64b3-47de-8194-d48ef59b2595,
12600,4,0,21,2024-08-04 21:59:00.000,,,2024-08-04 22:14:55.014,2024-08-04 22:14:55.014,21,1.3333334,16.800049,1.0400009,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 22:00:00.000,0005c171-9f1c-4bbf-a639-ddc973f6d6e4,
13068,4,0,26,2024-08-04 22:06:00.000,,,2024-08-04 22:14:55.457,2024-08-04 22:14:55.457,26,1.6666666,21.78003,1.2399979,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 22:07:00.000,43c0ef2c-aaed-478a-936a-44ecf2c428ea,
20040,4,0,39,2024-08-04 22:07:00.000,,,2024-08-04 22:14:55.703,2024-08-04 22:14:55.703,39,1.6666665,33.400024,1.8799973,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 22:08:00.000,ae8add5d-22bc-4bd0-a6b9-9332dd32917a,
10024,4,0,23,2024-08-04 22:08:00.000,,,2024-08-04 22:15:00.480,2024-08-04 22:15:00.480,23,1.9722222,19.77002,1.3199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 22:09:00.000,f7c04a25-d3ad-4af6-b090-2b17bd8f69c0,
24138,4,0,46,2024-08-04 22:09:00.000,,,2024-08-04 22:15:00.621,2024-08-04 22:15:00.621,46,1.5833334,38.21997,2.300003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 22:10:00.000,1c9d9803-6899-4c0e-980a-b8cc6faa70b0,
7135,4,0,12,2024-08-04 22:40:00.000,,,2024-08-04 22:55:00.540,2024-08-04 22:55:00.540,12,1.3888888,9.910034,0.5699997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 22:41:00.000,cef151a8-6c1d-45f6-b90c-dfd125c887fd,
1154,4,0,2,2024-08-04 22:41:00.000,,,2024-08-04 22:55:00.604,2024-08-04 22:55:00.604,2,1.4722223,1.6999512,0.099998474,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 22:42:00.000,979ec5d6-89ed-4b35-9a27-31ab6ef3b223,
18661,4,0,29,2024-08-04 23:04:00.000,,,2024-08-04 23:05:49.651,2024-08-04 23:05:49.651,29,1.1944444,22.29004,1.4300003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 23:05:00.000,ef23fe61-90d3-44eb-938e-f326b5eff473,
8911,4,0,16,2024-08-04 23:06:00.000,,,2024-08-04 23:15:00.500,2024-08-04 23:15:00.500,16,1.4722222,13.119995,0.73000336,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 23:07:00.000,6dde179f-d003-4ff8-83b1-468c1f7a2805,
22423,4,0,39,2024-08-04 23:11:00.000,,,2024-08-04 23:15:00.576,2024-08-04 23:15:00.576,39,1.4444444,32.390015,1.8399963,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 23:12:00.000,ab9b2ac5-59a9-4589-84ea-29940aaced70,
22742,4,0,36,2024-08-04 23:13:00.000,,,2024-08-04 23:15:00.648,2024-08-04 23:15:00.648,36,1.2777778,29.060059,1.7799988,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 23:14:00.000,fbff4bad-4022-4947-b30c-d46c33df1384,
8759,4,0,14,2024-08-04 23:14:00.000,,,2024-08-04 23:15:01.422,2024-08-04 23:15:01.422,14,1.25,10.949951,0.66999817,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-04 23:15:00.000,371c9c71-a25a-4eb2-839a-029652383fca,
10503,4,0,15,2024-08-05 03:18:00.000,,,2024-08-05 03:18:34.364,2024-08-05 03:18:32.269,15,1.0815043,11.359999,0.65000004,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 03:19:00.000,febcf8ed-63eb-48d7-a3d6-58cb520dd5e1,
8125,4,0,15,2024-08-05 03:20:00.000,,,2024-08-05 03:22:21.351,2024-08-05 03:22:21.351,16,1.5555556,12.64,0.71,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 03:21:00.000,29b8f2d4-11a7-4086-b194-e7d167895d04,
0,4,0,1,2024-08-05 03:22:00.000,,,2024-08-05 03:22:21.409,2024-08-05 03:22:21.409,0,0.0,0.0,0.0,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 03:23:00.000,2aea1d0b-505a-4746-b09f-cbf6ce5bc621,
6442,4,0,14,2024-08-05 00:55:00.000,,,2024-08-05 00:58:30.537,2024-08-05 00:58:30.537,14,1.8888888,12.170044,0.66999817,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-05 00:56:00.000,c41792fd-5a79-4947-93b8-2e2e9eea9cd7,
7008,4,0,11,2024-08-05 01:18:00.000,,,2024-08-05 01:20:58.882,2024-08-05 01:20:58.882,11,1.25,8.76001,0.51999664,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-05 01:19:00.000,2013530b-2a9f-459f-9a23-52497c0b218a,
17844,4,0,34,2024-08-05 01:21:00.000,,,2024-08-05 01:22:04.699,2024-08-05 01:22:04.699,34,1.6111113,28.75,1.9599991,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-05 01:22:00.000,35358e1d-dae3-415c-a81c-a2b8929b21a5,
4707,4,0,10,2024-08-05 01:22:00.000,,,2024-08-05 01:23:32.281,2024-08-05 01:23:32.281,10,1.8055556,8.5,0.41999817,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-05 01:23:00.000,db7e8c47-1240-4835-bd23-a6660baa5320,
5885,4,0,12,2024-08-05 01:23:00.000,,,2024-08-05 01:23:32.734,2024-08-05 01:23:32.734,12,1.75,10.300049,0.55000305,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-05 01:24:00.000,a771f2c9-f8d7-4e9c-98e9-7b076f91b6e2,
15789,4,0,25,2024-08-05 03:43:00.000,,,2024-08-05 03:48:13.050,2024-08-05 03:48:13.050,25,1.1944444,18.86,1.18,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 03:44:00.000,90a3ee40-3adf-44c2-8a52-62a85349efe8,
13496,4,0,25,2024-08-05 03:45:00.000,,,2024-08-05 03:48:13.086,2024-08-05 03:48:13.086,25,1.4166666,19.12,1.14,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 03:46:00.000,59f81e1c-b58f-46e3-9d5a-1afa44e565e1,
6090,4,0,11,2024-08-05 03:46:00.000,,,2024-08-05 03:48:13.125,2024-08-05 03:48:13.125,11,1.3611112,8.29,0.52,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 03:47:00.000,e14e8f58-0cf2-4af4-88a6-fcf91b113e4c,
26803,4,0,31,2024-08-05 17:13:00.000,,,2024-08-05 17:15:00.535,2024-08-05 17:15:00.535,45,1.2222222,32.76,2.17,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:14:00.000,39cd39d8-c55c-49f4-926d-2d12908b1358,
1164,4,0,2,2024-08-05 17:14:00.000,,,2024-08-05 17:15:00.571,2024-08-05 17:15:00.571,2,1.3055556,1.52,0.1,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:15:00.000,eafb4f0e-3b9f-40fd-9261-70342413cbc8,
37227,4,0,54,2024-08-05 17:15:00.000,,,2024-08-05 17:31:44.847,2024-08-05 17:31:44.847,61,1.2222222,45.5,3.0,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:16:00.000,0603b5cb-a4e4-443c-b4ae-2bc2f3b3642e,
11625,4,0,18,2024-08-05 17:20:00.000,,,2024-08-05 17:31:44.998,2024-08-05 17:31:44.998,18,1.1388888,13.24,0.59,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:21:00.000,6da57ca5-ecbb-4482-8df7-916a9761f856,
30689,4,0,51,2024-08-05 17:23:00.000,,,2024-08-05 17:31:45.140,2024-08-05 17:31:45.140,51,1.2222222,37.51,1.63,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:24:00.000,e9ebb409-9816-4fa8-8ebf-bf39f37eaa71,
25490,4,0,38,2024-08-05 17:53:00.000,,,2024-08-05 17:55:00.300,2024-08-05 17:53:03.442,38,1.0733621,27.36,1.24,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:54:00.000,21c73d30-e30c-45f8-89a4-1df62e0fe699,
6311,4,0,8,2024-08-05 17:55:00.000,,,2024-08-05 18:05:42.801,2024-08-05 18:05:42.801,8,0.8888889,5.61,0.27,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:56:00.000,cca6b912-c744-45de-8b6c-563f5ca342a7,
13710,4,0,19,2024-08-05 17:56:00.000,,,2024-08-05 18:05:42.826,2024-08-05 18:05:42.826,19,1.0,13.71,0.59,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:57:00.000,53480c10-7495-4162-8631-4ffc43df5d47,
6402,4,0,9,2024-08-05 17:57:00.000,,,2024-08-05 18:05:42.855,2024-08-05 18:05:42.855,9,1.0277778,6.58,0.29,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 17:58:00.000,d4c22b38-da92-4db9-8053-19e794ed0d00,
12194,4,0,21,2024-08-05 18:04:00.000,,,2024-08-05 18:05:42.872,2024-08-05 18:05:42.872,21,1.3055556,15.92,0.68,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 18:05:00.000,ef93734f-c5fe-41bc-bcf9-e1616badeb0d,
16429,4,0,27,2024-08-05 18:05:00.000,,,2024-08-05 18:05:42.910,2024-08-05 18:05:42.910,27,1.2222222,20.08,0.84,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 18:06:00.000,e551912b-8a48-42b8-a5d1-6d540c3f4acd,
11651,4,0,22,2024-08-05 18:07:00.000,,,2024-08-05 18:15:00.531,2024-08-05 18:15:00.531,22,1.4444444,16.83,0.68,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 18:08:00.000,e2b6f8aa-4804-436d-bcf3-189f836f5d99,
9929,4,0,15,2024-08-05 18:09:00.000,,,2024-08-05 18:15:00.570,2024-08-05 18:15:00.570,16,1.1944444,11.86,0.52,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 18:10:00.000,52c0252c-79e6-4b30-a696-8e15f075de86,
11934,4,0,24,2024-08-05 18:18:00.000,,,2024-08-05 18:35:00.522,2024-08-05 18:35:00.522,23,1.4722222,17.57,0.73,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 18:19:00.000,c775d1c0-0e91-4749-9ac8-0bab71a5b678,
20911,4,0,36,2024-08-05 18:21:00.000,,,2024-08-05 18:35:00.557,2024-08-05 18:35:00.557,36,1.2777778,26.72,1.15,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 18:22:00.000,804f5df9-8f3a-4bc8-8abf-d0bdce0cd10a,
18597,4,0,36,2024-08-05 18:22:00.000,,,2024-08-05 18:35:00.599,2024-08-05 18:35:00.599,36,1.4722222,27.38,1.14,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 18:23:00.000,66c293fa-f228-44c6-aa2c-a0a2208aca68,
41556,4,0,71,2024-08-05 19:32:00.000,,,2024-08-05 19:35:00.896,2024-08-05 19:35:00.896,71,1.2777778,53.1,2.17,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:33:00.000,0f508674-4d8d-4932-8a85-c8a4bfd7f093,
60000,4,0,102,2024-08-05 19:33:00.000,,,2024-08-05 19:35:00.942,2024-08-05 19:35:00.942,102,1.2741667,76.45,3.06,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:34:00.000,8c77ece7-0035-4a27-843b-abe0caba4959,
34101,4,0,56,2024-08-05 19:34:00.000,,,2024-08-05 19:35:04.004,2024-08-05 19:35:04.004,56,1.2222222,41.68,1.69,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:35:00.000,78a87104-6d5f-4615-ab51-575bad590d95,
6199,4,0,11,2024-08-05 19:35:00.000,,,2024-08-05 19:45:18.046,2024-08-05 19:45:18.046,11,1.3888888,8.61,0.34,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:36:00.000,be30c32a-5344-44be-bb97-894468edc43e,
40813,4,0,66,2024-08-05 19:38:00.000,,,2024-08-05 19:45:18.082,2024-08-05 19:45:18.082,66,1.1944444,48.75,2.0,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:39:00.000,723c6802-57d8-4c72-b67f-09ef62b84d7e,
59587,4,0,105,2024-08-05 19:39:00.000,,,2024-08-05 19:45:18.124,2024-08-05 19:45:18.124,105,1.3333334,79.45,3.15,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:40:00.000,0a3293da-bb3a-47c6-ab1c-75d48a3e14fd,
31672,4,0,53,2024-08-05 19:40:00.000,,,2024-08-05 19:45:18.166,2024-08-05 19:45:18.166,53,1.25,39.59,1.6,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:41:00.000,2370659e-db95-49c0-9ad1-639182c65a46,
24188,4,0,42,2024-08-05 19:49:00.000,,,2024-08-05 19:51:13.622,2024-08-05 19:51:13.622,42,1.3055556,31.58,1.3,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:50:00.000,c4d524cc-ff25-47ef-aedd-96dfe9bd928c,
25674,4,0,40,2024-08-05 19:50:00.000,,,2024-08-05 19:51:13.695,2024-08-05 19:51:13.695,40,1.1388888,29.24,1.24,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:51:00.000,a5bb77ce-70c6-4c56-acd0-9fa321b0cc6a,
3464,4,0,6,2024-08-05 19:51:00.000,,,2024-08-05 19:51:13.771,2024-08-05 19:51:13.771,6,1.3333334,4.62,0.19,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:52:00.000,19750847-3dfc-4036-bbef-2c67cf5510c9,
7170,4,0,10,2024-08-05 19:52:00.000,,,2024-08-05 19:55:00.631,2024-08-05 19:55:00.631,10,1.0,7.17,0.33,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:53:00.000,a67986eb-737b-44b1-8999-d6a45b38c146,
27103,4,0,51,2024-08-05 19:53:00.000,,,2024-08-05 19:55:00.668,2024-08-05 19:55:00.668,51,1.4444444,39.15,1.55,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-05 19:54:00.000,86b9ede2-b78f-4785-9c1c-a3de9ea94591,
