com.samsung.shealth.stress,6272009,8
create_sh_ver,start_time,custom,binning_data,tag_id,modify_sh_ver,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62670031,2024-06-20 22:00:00.000,,60ea5372-26ad-4253-989e-5d1a8d03e24d.binning_data.json,10011,62670031,2024-06-20 23:09:16.845,2024-06-20 23:09:16.845,100.0,0.0,69.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-20 22:59:59.999,60ea5372-26ad-4253-989e-5d1a8d03e24d,
62670031,2024-06-20 23:00:00.000,,02ec07a4-b0db-4224-913d-f94284c89e11.binning_data.json,10011,62670031,2024-06-21 00:09:37.533,2024-06-21 00:09:37.533,100.0,8.0,80.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-20 23:59:59.999,02ec07a4-b0db-4224-913d-f94284c89e11,
62670031,2024-06-21 00:00:00.000,,e6522b6e-936e-4ffb-b511-addf156ccc32.binning_data.json,10011,62670031,2024-06-21 01:09:16.188,2024-06-21 01:09:16.188,100.0,8.0,93.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 00:59:59.999,e6522b6e-936e-4ffb-b511-addf156ccc32,
62670031,2024-06-21 01:00:00.000,,c8041742-2448-4a62-98e5-73b541a45fa5.binning_data.json,10011,62670031,2024-06-21 02:07:56.299,2024-06-21 02:07:56.299,89.0,14.0,61.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 01:59:59.999,c8041742-2448-4a62-98e5-73b541a45fa5,
62670031,2024-06-21 02:00:00.000,,6719705f-763a-42fe-a4a0-921c6e78bc3b.binning_data.json,10011,62670031,2024-06-21 03:09:10.145,2024-06-21 03:09:10.145,98.0,0.0,63.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 02:59:59.999,6719705f-763a-42fe-a4a0-921c6e78bc3b,
62670031,2024-06-21 03:00:00.000,,3506d2a7-c8f7-48cf-8f9e-8d4e90ef0a9d.binning_data.json,10011,62670031,2024-06-21 04:08:28.747,2024-06-21 04:08:28.747,100.0,1.0,54.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 03:59:59.999,3506d2a7-c8f7-48cf-8f9e-8d4e90ef0a9d,
62670031,2024-06-21 04:00:00.000,,0b6ee959-70ba-4766-96d9-1b0b07eb3f92.binning_data.json,10011,62670031,2024-06-21 15:46:44.070,2024-06-21 15:46:44.070,100.0,9.0,73.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 04:59:59.999,0b6ee959-70ba-4766-96d9-1b0b07eb3f92,
62670031,2024-06-21 15:00:00.000,,4962b291-a987-4371-8857-b4aef70972a3.binning_data.json,10011,62670031,2024-06-21 16:07:25.553,2024-06-21 16:07:25.553,100.0,5.0,49.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 15:59:59.999,4962b291-a987-4371-8857-b4aef70972a3,
62670031,2024-06-21 16:00:00.000,,0e033f6e-f7c8-44c3-8908-55f81e7202d3.binning_data.json,10011,62670031,2024-06-21 19:53:23.292,2024-06-21 19:53:23.292,95.0,19.0,47.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 16:59:59.999,0e033f6e-f7c8-44c3-8908-55f81e7202d3,
62670031,2024-06-21 19:00:00.000,,ded3a28c-ed4c-41ad-b2ca-e6c9e022fc13.binning_data.json,10011,62670031,2024-06-21 20:04:46.766,2024-06-21 20:04:46.766,100.0,0.0,34.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 19:59:59.999,ded3a28c-ed4c-41ad-b2ca-e6c9e022fc13,
62670031,2024-06-21 20:00:00.000,,307f2cc1-0826-4297-b9f7-19f2b8e53471.binning_data.json,10011,62670031,2024-06-21 21:04:46.841,2024-06-21 21:04:46.841,100.0,0.0,75.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-21 20:59:59.999,307f2cc1-0826-4297-b9f7-19f2b8e53471,
62670031,2024-06-22 20:00:00.000,,073d3425-2733-46c9-b8ab-0ec466f6882c.binning_data.json,10011,62670031,2024-06-22 21:01:55.200,2024-06-22 20:56:51.526,100.0,0.0,78.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-22 20:59:59.999,073d3425-2733-46c9-b8ab-0ec466f6882c,
62670031,2024-06-22 21:00:00.000,,8383cc27-0b90-44ac-aeeb-409a6fb0694f.binning_data.json,10011,62670031,2024-06-22 22:19:51.818,2024-06-22 22:19:51.818,99.0,14.0,63.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-22 21:59:59.999,8383cc27-0b90-44ac-aeeb-409a6fb0694f,
62670031,2024-06-22 22:00:00.000,,ee1c8a6c-abfb-4d35-be37-0d2211456357.binning_data.json,10011,62670031,2024-06-22 23:00:09.636,2024-06-22 23:00:09.636,64.0,2.0,21.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-22 22:59:59.999,ee1c8a6c-abfb-4d35-be37-0d2211456357,
62670031,2024-06-22 23:00:00.000,,4d93d587-3c1a-4e69-a059-562559ae9a4a.binning_data.json,10011,62670031,2024-06-22 23:00:09.876,2024-06-22 23:00:09.876,15.0,15.0,15.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-22 23:00:09.818,4d93d587-3c1a-4e69-a059-562559ae9a4a,
62670031,2024-06-24 11:00:00.000,,20b0c983-1544-47c7-9cbd-fa05729a3ff8.binning_data.json,10011,62670031,2024-06-24 12:05:52.250,2024-06-24 12:05:52.250,0.0,0.0,0.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 11:59:59.999,20b0c983-1544-47c7-9cbd-fa05729a3ff8,
62670031,2024-06-24 12:00:00.000,,b710143f-7561-4ce2-a925-d589bd9d8927.binning_data.json,10011,62670031,2024-06-24 13:10:08.141,2024-06-24 13:10:08.141,100.0,15.0,85.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 12:59:59.999,b710143f-7561-4ce2-a925-d589bd9d8927,
62670031,2024-06-24 13:00:00.000,,a4404416-e5a1-4f63-923d-75e9e22b9ec4.binning_data.json,10011,62670031,2024-06-24 14:10:29.631,2024-06-24 14:10:29.631,98.0,14.0,74.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 13:59:59.999,a4404416-e5a1-4f63-923d-75e9e22b9ec4,
62670031,2024-06-24 14:00:00.000,,ee26a97e-c5e1-4d19-83e7-74af4acd160e.binning_data.json,10011,62670031,2024-06-24 15:01:06.675,2024-06-24 15:01:06.675,100.0,7.0,92.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 14:59:59.999,ee26a97e-c5e1-4d19-83e7-74af4acd160e,
62670031,2024-06-24 15:00:00.000,,98e1cf45-79a9-4be1-9cb4-e7fd955a8476.binning_data.json,10011,62670031,2024-06-24 16:08:07.169,2024-06-24 16:08:07.169,100.0,0.0,51.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 15:59:59.999,98e1cf45-79a9-4be1-9cb4-e7fd955a8476,
62670031,2024-06-24 16:00:00.000,,c31179d7-ca33-4689-9b21-861f5a7e49d0.binning_data.json,10011,62670031,2024-06-24 17:02:19.279,2024-06-24 17:02:19.279,100.0,4.0,57.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 16:59:59.999,c31179d7-ca33-4689-9b21-861f5a7e49d0,
62670031,2024-06-24 17:00:00.000,,e6dac77d-3876-42cf-91ab-3edb82d4b203.binning_data.json,10011,62670031,2024-06-24 18:03:59.127,2024-06-24 18:03:59.127,100.0,11.0,86.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 17:59:59.999,e6dac77d-3876-42cf-91ab-3edb82d4b203,
62670031,2024-06-24 18:00:00.000,,7fbe8ddf-57e9-4987-9eee-6f5146919e43.binning_data.json,10011,62670031,2024-06-24 19:25:11.085,2024-06-24 19:25:11.085,100.0,7.0,52.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 18:59:59.999,7fbe8ddf-57e9-4987-9eee-6f5146919e43,
62670031,2024-06-24 19:00:00.000,,63c1f534-88bc-4ece-b803-0ec488bffbf2.binning_data.json,10011,62670031,2024-06-24 20:02:52.591,2024-06-24 20:02:52.591,100.0,0.0,67.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 19:59:59.999,63c1f534-88bc-4ece-b803-0ec488bffbf2,
62670031,2024-06-24 20:00:00.000,,0b6cbf57-a631-4dc1-bb2f-632930e935cf.binning_data.json,10011,62670031,2024-06-24 21:03:12.888,2024-06-24 21:03:12.888,96.0,3.0,46.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 20:59:59.999,0b6cbf57-a631-4dc1-bb2f-632930e935cf,
62670031,2024-06-24 21:00:00.000,,ad734dd1-793a-4e61-8777-c226670e910c.binning_data.json,10011,62670031,2024-06-24 22:30:23.224,2024-06-24 22:30:23.224,98.0,3.0,61.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 21:59:59.999,ad734dd1-793a-4e61-8777-c226670e910c,
62670031,2024-06-24 22:00:00.000,,95223799-26dc-4a37-9c81-b7ce93ad0e63.binning_data.json,10011,62670031,2024-06-24 23:02:45.597,2024-06-24 23:02:45.597,97.0,6.0,67.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 22:59:59.999,95223799-26dc-4a37-9c81-b7ce93ad0e63,
62670031,2024-06-24 23:00:00.000,,d8b93e50-6d88-4fc8-8d7a-83b05b7fe04e.binning_data.json,10011,62670031,2024-06-25 00:35:04.481,2024-06-25 00:35:04.481,21.0,2.0,11.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-24 23:59:59.999,d8b93e50-6d88-4fc8-8d7a-83b05b7fe04e,
62670031,2024-06-25 00:00:00.000,,452f9d01-f799-4343-b6d6-62126384e52f.binning_data.json,10011,62670031,2024-06-25 01:59:14.281,2024-06-25 01:59:14.281,100.0,11.0,71.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 00:59:59.999,452f9d01-f799-4343-b6d6-62126384e52f,
62670031,2024-06-25 01:00:00.000,,2230fcc7-1484-464c-83f7-7ffcbba8c3a5.binning_data.json,10011,62670031,2024-06-25 02:09:56.735,2024-06-25 02:09:56.735,18.0,6.0,12.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 01:59:59.999,2230fcc7-1484-464c-83f7-7ffcbba8c3a5,
62670031,2024-06-25 02:00:00.000,,db72940d-fe16-4902-b4fd-68d11ece18b8.binning_data.json,10011,62670031,2024-06-25 11:25:09.979,2024-06-25 11:25:09.979,95.0,1.0,34.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 02:59:59.999,db72940d-fe16-4902-b4fd-68d11ece18b8,
62670031,2024-06-25 11:00:00.000,,4033a340-6176-4b42-b057-43a7c1ceabaa.binning_data.json,10011,62670031,2024-06-25 12:06:25.033,2024-06-25 12:06:25.033,60.0,0.0,19.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 11:59:59.999,4033a340-6176-4b42-b057-43a7c1ceabaa,
62670031,2024-06-25 12:00:00.000,,55f582da-3824-4213-8829-4e4eb5a11826.binning_data.json,10011,62670031,2024-06-25 13:04:06.970,2024-06-25 12:18:18.136,98.0,0.0,64.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 12:59:59.999,55f582da-3824-4213-8829-4e4eb5a11826,
62670031,2024-06-25 13:00:00.000,,b212de85-2d16-4aea-b667-2fbe7423afcc.binning_data.json,10011,62670031,2024-06-25 14:04:27.440,2024-06-25 14:04:27.440,99.0,26.0,90.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 13:59:59.999,b212de85-2d16-4aea-b667-2fbe7423afcc,
62670031,2024-06-25 14:00:00.000,,406835a6-bfb9-4c7b-a71c-1294e97f30b7.binning_data.json,10011,62670031,2024-06-25 15:09:15.126,2024-06-25 14:55:03.199,100.0,0.0,74.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 14:59:59.999,406835a6-bfb9-4c7b-a71c-1294e97f30b7,
62670031,2024-06-25 15:00:00.000,,3fb7d27a-e28a-49f8-b8ed-42380235ed19.binning_data.json,10011,62670031,2024-06-25 18:57:11.412,2024-06-25 15:43:29.467,100.0,0.0,63.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 15:59:59.999,3fb7d27a-e28a-49f8-b8ed-42380235ed19,
62670031,2024-06-25 18:00:00.000,,09da668c-895c-418a-8d67-6f21eaca24c4.binning_data.json,10011,62670031,2024-06-25 19:06:58.601,2024-06-25 19:06:58.601,99.0,0.0,74.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 18:59:59.999,09da668c-895c-418a-8d67-6f21eaca24c4,
62670031,2024-06-25 19:00:00.000,,cc054334-79ba-49e0-ab8a-e6b08e0cb7c8.binning_data.json,10011,62670031,2024-06-25 20:12:00.301,2024-06-25 20:12:00.301,100.0,1.0,62.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 19:59:59.999,cc054334-79ba-49e0-ab8a-e6b08e0cb7c8,
62670031,2024-06-25 20:00:00.000,,2a2f6b56-9773-41d1-b279-931463cf3d49.binning_data.json,10011,62670031,2024-06-25 21:06:26.938,2024-06-25 21:06:26.938,99.0,1.0,51.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 20:59:59.999,2a2f6b56-9773-41d1-b279-931463cf3d49,
62670031,2024-06-25 21:00:00.000,,161a11be-043c-4cb3-ae31-d4ef41cc7bbc.binning_data.json,10011,62670031,2024-06-25 22:17:23.275,2024-06-25 21:06:27.197,99.0,0.0,50.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 21:59:59.999,161a11be-043c-4cb3-ae31-d4ef41cc7bbc,
62670031,2024-06-25 22:00:00.000,,b03ad017-289c-4805-a8c0-34ad44346ba6.binning_data.json,10011,62670031,2024-06-25 23:13:45.201,2024-06-25 22:56:04.264,100.0,3.0,62.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 22:59:59.999,b03ad017-289c-4805-a8c0-34ad44346ba6,
62670031,2024-06-25 23:00:00.000,,7a7083df-6ea6-498e-b7d0-88f39baa4afc.binning_data.json,10011,62670031,2024-06-26 00:12:13.570,2024-06-26 00:12:13.570,50.0,0.0,10.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-25 23:59:59.999,7a7083df-6ea6-498e-b7d0-88f39baa4afc,
62670031,2024-06-26 00:00:00.000,,b5df788b-2374-4095-ba1a-9989fa995c30.binning_data.json,10011,62670031,2024-06-26 01:09:55.031,2024-06-26 01:09:55.031,100.0,0.0,36.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 00:59:59.999,b5df788b-2374-4095-ba1a-9989fa995c30,
62670031,2024-06-26 01:00:00.000,,194dbcab-ed8e-4c34-8ec4-bcdf4b5b2902.binning_data.json,10011,62670031,2024-06-26 02:10:15.585,2024-06-26 02:10:15.585,96.0,0.0,37.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 01:59:59.999,194dbcab-ed8e-4c34-8ec4-bcdf4b5b2902,
62670031,2024-06-26 02:00:00.000,,0b8b030b-4804-46b4-886b-baf357acfcdb.binning_data.json,10011,62670031,2024-06-26 03:04:49.069,2024-06-26 03:04:49.069,100.0,2.0,50.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 02:59:59.999,0b8b030b-4804-46b4-886b-baf357acfcdb,
62670031,2024-06-26 03:00:00.000,,6fb19380-c979-4bdc-ab1e-97ae8c67d057.binning_data.json,10011,62670031,2024-06-26 04:09:21.528,2024-06-26 04:09:21.528,98.0,1.0,35.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 03:59:59.999,6fb19380-c979-4bdc-ab1e-97ae8c67d057,
62670031,2024-06-26 04:00:00.000,,5e5d7f7b-8950-4879-8b74-26b06eaa8c87.binning_data.json,10011,62670031,2024-06-26 21:35:33.046,2024-06-26 21:35:33.046,47.0,0.0,22.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 04:59:59.999,5e5d7f7b-8950-4879-8b74-26b06eaa8c87,
62670031,2024-06-26 08:00:00.000,,08a91548-3928-47cf-ad64-8f1a5246e442.binning_data.json,10011,62670031,2024-06-26 21:35:34.512,2024-06-26 21:35:34.512,0.0,0.0,0.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 08:59:59.999,08a91548-3928-47cf-ad64-8f1a5246e442,
62670031,2024-06-26 21:00:00.000,,789210b8-4302-4d4a-abb9-ecd9cce7ec37.binning_data.json,10011,62670031,2024-06-26 22:24:56.841,2024-06-26 22:24:56.841,100.0,7.0,67.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 21:59:59.999,789210b8-4302-4d4a-abb9-ecd9cce7ec37,
62670031,2024-06-26 22:00:00.000,,a99922ba-eacc-4762-920b-de693ddf95ac.binning_data.json,10011,62670031,2024-06-26 23:35:18.795,2024-06-26 23:35:18.795,100.0,0.0,60.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 22:59:59.999,a99922ba-eacc-4762-920b-de693ddf95ac,
62670031,2024-06-26 23:00:00.000,,37731044-b8e0-4624-aa07-fa101ae5ed0c.binning_data.json,10011,62670031,2024-06-27 05:35:05.102,2024-06-26 23:35:19.457,1.0,1.0,1.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-26 23:59:59.999,37731044-b8e0-4624-aa07-fa101ae5ed0c,
62670031,2024-06-27 05:00:00.000,,731bf61c-865d-47d5-b4c9-d5786cba5a23.binning_data.json,10011,62670031,2024-06-30 09:18:02.061,2024-06-29 21:49:24.461,100.0,0.0,29.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-27 05:59:59.999,731bf61c-865d-47d5-b4c9-d5786cba5a23,
62670031,2024-06-30 09:00:00.000,,41db3bb6-f50a-44f1-804e-7fc17f1c7dbe.binning_data.json,10011,62670031,2024-06-30 10:08:23.845,2024-06-30 10:08:23.845,100.0,1.0,56.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 09:59:59.999,41db3bb6-f50a-44f1-804e-7fc17f1c7dbe,
62670031,2024-06-30 10:00:00.000,,aa69589d-051c-4586-8add-1eb1c61f16be.binning_data.json,10011,62670031,2024-06-30 11:08:43.750,2024-06-30 11:08:43.750,97.0,14.0,60.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 10:59:59.999,aa69589d-051c-4586-8add-1eb1c61f16be,
62670031,2024-06-30 11:00:00.000,,188dad02-eb10-4d89-a389-408e07a8f335.binning_data.json,10011,62670031,2024-06-30 12:09:34.792,2024-06-30 12:09:34.792,100.0,0.0,81.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 11:59:59.999,188dad02-eb10-4d89-a389-408e07a8f335,
62670031,2024-06-30 12:00:00.000,,c018836b-83f3-4059-af45-c42f69b9fdda.binning_data.json,10011,62670031,2024-06-30 13:10:38.287,2024-06-30 13:10:38.287,96.0,12.0,71.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 12:59:59.999,c018836b-83f3-4059-af45-c42f69b9fdda,
62670031,2024-06-30 13:00:00.000,,29a2815a-544e-4cde-9b5b-6b18b552f724.binning_data.json,10011,62670031,2024-06-30 14:03:54.751,2024-06-30 14:03:54.751,100.0,7.0,62.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 13:59:59.999,29a2815a-544e-4cde-9b5b-6b18b552f724,
62670031,2024-06-30 14:00:00.000,,6e13c1af-2c9f-4ecf-aa14-3296a58dee21.binning_data.json,10011,62670031,2024-06-30 15:07:59.999,2024-06-30 15:07:59.999,100.0,93.0,99.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 14:59:59.999,6e13c1af-2c9f-4ecf-aa14-3296a58dee21,
62670031,2024-06-30 15:00:00.000,,32ec9e92-d44f-42a8-95cf-243550f6c011.binning_data.json,10011,62670031,2024-06-30 16:05:03.900,2024-06-30 16:05:03.900,100.0,4.0,77.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 15:59:59.999,32ec9e92-d44f-42a8-95cf-243550f6c011,
62670031,2024-06-30 16:00:00.000,,77788c0b-9117-44d0-990b-57a49060d286.binning_data.json,10011,62670031,2024-06-30 17:05:37.565,2024-06-30 17:05:37.565,100.0,65.0,98.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 16:59:59.999,77788c0b-9117-44d0-990b-57a49060d286,
62670031,2024-06-30 17:00:00.000,,823fb32b-4a2c-4822-9efd-875017d227ca.binning_data.json,10011,62670031,2024-06-30 18:07:39.151,2024-06-30 18:07:39.151,100.0,14.0,87.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 17:59:59.999,823fb32b-4a2c-4822-9efd-875017d227ca,
62670031,2024-06-30 18:00:00.000,,7c4bf559-0861-404c-a5bc-5f411bf4852f.binning_data.json,10011,62670031,2024-06-30 19:07:10.533,2024-06-30 19:07:10.533,100.0,2.0,67.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 18:59:59.999,7c4bf559-0861-404c-a5bc-5f411bf4852f,
62670031,2024-06-30 19:00:00.000,,6009e16c-0413-4bd7-a23f-923c7b42a374.binning_data.json,10011,62670031,2024-06-30 20:05:22.392,2024-06-30 20:05:22.392,100.0,25.0,93.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 19:59:59.999,6009e16c-0413-4bd7-a23f-923c7b42a374,
62670031,2024-06-30 20:00:00.000,,8d49277c-eaa4-4e82-b493-e08e9e86a31d.binning_data.json,10011,62670031,2024-07-03 16:04:52.516,2024-07-03 16:04:52.516,100.0,81.0,90.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-06-30 20:59:59.999,8d49277c-eaa4-4e82-b493-e08e9e86a31d,
62670031,2024-07-03 15:00:00.000,,4a5e99f7-9605-40b3-97e0-b445d7f9649c.binning_data.json,10011,62670031,2024-07-03 16:15:00.210,2024-07-03 16:15:00.210,100.0,2.0,51.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-03 15:59:59.999,4a5e99f7-9605-40b3-97e0-b445d7f9649c,
62670031,2024-07-03 16:00:00.000,,6e60d319-42ed-4eec-a91f-80d6087c5c22.binning_data.json,10011,62670031,2024-07-03 17:15:22.792,2024-07-03 17:15:22.792,100.0,12.0,86.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-03 16:59:59.999,6e60d319-42ed-4eec-a91f-80d6087c5c22,
62670031,2024-07-03 17:00:00.000,,4c957e05-d5c1-42d9-a35e-b92024b08795.binning_data.json,10011,62670031,2024-07-03 18:07:00.780,2024-07-03 18:07:00.780,100.0,0.0,47.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-03 17:59:59.999,4c957e05-d5c1-42d9-a35e-b92024b08795,
62670031,2024-07-03 18:00:00.000,,858deda7-c5fb-475d-beab-e789e0f09c2e.binning_data.json,10011,62670031,2024-07-03 19:08:32.373,2024-07-03 18:48:29.868,100.0,1.0,65.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-03 18:59:59.999,858deda7-c5fb-475d-beab-e789e0f09c2e,
62670031,2024-07-03 19:00:00.000,,137a5401-05c5-4795-a722-b2e7512f18d1.binning_data.json,10011,62670031,2024-07-03 20:14:37.592,2024-07-03 20:14:37.592,99.0,0.0,57.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-03 19:59:59.999,137a5401-05c5-4795-a722-b2e7512f18d1,
62670031,2024-07-05 20:00:00.000,,e7143ab4-6ae1-41c5-98b3-2d5fbc2a12c5.binning_data.json,10011,62670031,2024-07-05 21:11:14.538,2024-07-05 21:11:14.538,100.0,13.0,95.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-05 20:59:59.999,e7143ab4-6ae1-41c5-98b3-2d5fbc2a12c5,
62670031,2024-07-05 21:00:00.000,,7bd9fdf1-4fc6-4030-a029-ae404e8450fa.binning_data.json,10011,62670031,2024-07-05 23:00:00.013,2024-07-05 23:00:00.013,100.0,2.0,69.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-05 21:59:59.999,7bd9fdf1-4fc6-4030-a029-ae404e8450fa,
62670031,2024-07-05 22:00:00.000,,b12e6827-d400-45ec-b41b-6dc4a1293aa5.binning_data.json,10011,62670031,2024-07-05 23:30:31.742,2024-07-05 23:20:28.418,23.0,0.0,11.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-05 22:59:59.999,b12e6827-d400-45ec-b41b-6dc4a1293aa5,
62670031,2024-07-05 23:00:00.000,,087f10cf-dddd-4ad6-abc2-3d08759c1431.binning_data.json,10011,62670031,2024-07-06 00:08:44.849,2024-07-06 00:08:44.849,3.0,1.0,2.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-05 23:59:59.999,087f10cf-dddd-4ad6-abc2-3d08759c1431,
62670031,2024-07-06 00:00:00.000,,90b7bfa8-278a-4346-8e35-9ae423cc1e96.binning_data.json,10011,62670031,2024-07-06 01:32:40.975,2024-07-06 00:08:45.090,32.0,2.0,14.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-06 00:59:59.999,90b7bfa8-278a-4346-8e35-9ae423cc1e96,
62670031,2024-07-06 01:00:00.000,,9aba1448-18c1-45f9-a701-14d3a26eefab.binning_data.json,10011,62670031,2024-07-06 02:02:53.392,2024-07-06 02:02:53.392,69.0,3.0,35.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-06 01:59:59.999,9aba1448-18c1-45f9-a701-14d3a26eefab,
62670031,2024-07-06 02:00:00.000,,9c192b70-76b7-48c6-a0ef-fd638a1241dc.binning_data.json,10011,62670031,2024-07-06 21:12:25.540,2024-07-06 21:12:25.540,100.0,10.0,78.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-06 02:59:59.999,9c192b70-76b7-48c6-a0ef-fd638a1241dc,
62670031,2024-07-06 21:00:00.000,,167eb989-cc28-4801-a744-b47495d2a028.binning_data.json,10011,62670031,2024-07-07 17:14:09.714,2024-07-07 17:14:09.714,100.0,9.0,92.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-06 21:59:59.999,167eb989-cc28-4801-a744-b47495d2a028,
