com.samsung.shealth.tracker.heart_rate,6272009,3
source,tag_id,com.samsung.health.heart_rate.create_sh_ver,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.modify_sh_ver,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.comment,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.heart_rate
,21313,62701251,1,2024-07-21 19:00:00.000,,076ac606-2c29-4637-938d-9188a98149a0.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-21 20:02:54.687,2024-07-21 19:19:22.952,119.0,74.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-21 19:59:59.999,076ac606-2c29-4637-938d-9188a98149a0,97.0,
,21313,62701251,1,2024-07-21 20:00:00.000,,07f7d5bb-34f0-49a3-bc32-5a26e396c1e7.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-21 21:07:18.179,2024-07-21 20:03:00.281,158.0,87.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-21 20:59:59.999,07f7d5bb-34f0-49a3-bc32-5a26e396c1e7,131.0,
,21313,62701251,1,2024-07-21 21:00:00.000,,d8950353-40a3-4cfd-9dd0-cbaa53688ab0.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-21 22:07:23.787,2024-07-21 21:07:18.483,133.0,82.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-21 21:59:59.999,d8950353-40a3-4cfd-9dd0-cbaa53688ab0,108.0,
,21313,62701251,1,2024-07-21 22:00:00.000,,2d249ec3-da63-4dde-9086-b2f02e2ce297.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-21 23:05:28.975,2024-07-21 22:07:24.740,121.0,56.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-21 22:59:59.999,2d249ec3-da63-4dde-9086-b2f02e2ce297,94.0,
,21313,62701251,1,2024-07-21 23:00:00.000,,1a6a0ab6-6444-4117-8f0e-df3a33ca2cdc.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 00:05:33.553,2024-07-21 23:05:29.298,115.0,94.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-21 23:59:59.999,1a6a0ab6-6444-4117-8f0e-df3a33ca2cdc,104.0,
,21316,62701251,1,2024-07-21 19:14:00.832,,,62701251,2024-07-22 00:22:36.651,2024-07-21 22:18:26.009,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-21 19:14:00.832,c0cf5ddd-ffb4-456a-b971-eb93e2065e66,85.0,
,21313,62701251,1,2024-07-22 00:00:00.000,,0b8014ec-6dc4-4a90-aedf-eb01b87820e3.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 01:11:00.459,2024-07-22 00:05:33.900,113.0,55.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 00:59:59.999,0b8014ec-6dc4-4a90-aedf-eb01b87820e3,85.0,
,21313,62701251,1,2024-07-22 01:00:00.000,,7b2f6e08-eab3-4ccd-a79f-9763b29d4133.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 02:12:56.642,2024-07-22 01:11:01.085,114.0,60.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 01:59:59.999,7b2f6e08-eab3-4ccd-a79f-9763b29d4133,87.0,
,21313,62701251,1,2024-07-22 02:00:00.000,,8c0aa778-60c5-46b2-8df7-b844a8df59a9.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 03:25:59.577,2024-07-22 02:12:56.954,111.0,76.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 02:59:59.999,8c0aa778-60c5-46b2-8df7-b844a8df59a9,95.0,
,21313,62701251,1,2024-07-22 03:00:00.000,,997635e5-8b8c-4f4f-bd17-ed7eebaef70c.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 04:00:03.809,2024-07-22 03:26:00.226,117.0,82.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 03:59:59.999,997635e5-8b8c-4f4f-bd17-ed7eebaef70c,101.0,
,21313,62701251,1,2024-07-22 04:00:00.000,,814e8d5f-a731-4398-bb13-b380065700b0.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 05:06:00.505,2024-07-22 04:07:22.951,131.0,75.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 04:59:59.999,814e8d5f-a731-4398-bb13-b380065700b0,110.0,
,21313,62701251,1,2024-07-22 05:00:00.000,,aaac813d-3a41-45ab-9186-bb9d30e02b27.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 06:15:08.098,2024-07-22 05:06:00.849,121.0,70.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 05:59:59.999,aaac813d-3a41-45ab-9186-bb9d30e02b27,94.0,
,21313,62701251,1,2024-07-22 06:00:00.000,,c5ee8813-8a33-4e2e-ac54-eab955405633.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 16:47:14.730,2024-07-22 16:47:14.730,119.0,119.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 06:59:59.999,c5ee8813-8a33-4e2e-ac54-eab955405633,119.0,
,21313,62701251,1,2024-07-22 16:00:00.000,,ca69fa76-15c4-4272-93df-fecc6bceb7bd.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 17:10:21.518,2024-07-22 16:47:15.273,102.0,57.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 16:59:59.999,ca69fa76-15c4-4272-93df-fecc6bceb7bd,83.0,
,21313,62701251,1,2024-07-22 17:00:00.000,,da32e44a-3407-4f67-8aec-0e499a715341.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 18:07:36.521,2024-07-22 17:10:22.053,131.0,55.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 17:59:59.999,da32e44a-3407-4f67-8aec-0e499a715341,83.0,
,21313,62701251,1,2024-07-22 18:00:00.000,,49a4922b-f4bf-4e05-b9e7-e21006ee9ceb.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 19:03:40.809,2024-07-22 18:07:37.144,133.0,80.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 18:59:59.999,49a4922b-f4bf-4e05-b9e7-e21006ee9ceb,109.0,
,21313,62701251,1,2024-07-22 19:00:00.000,,6bfcdf86-8f98-4012-ad48-2ca8fd160957.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 20:00:56.904,2024-07-22 19:03:41.678,138.0,77.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 19:59:59.999,6bfcdf86-8f98-4012-ad48-2ca8fd160957,115.0,
,21313,62701251,1,2024-07-22 20:00:00.000,,08f91bc7-ee0f-468c-b1e0-e0a1a596ae8b.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 21:05:04.531,2024-07-22 21:05:04.531,145.0,80.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 20:59:59.999,08f91bc7-ee0f-468c-b1e0-e0a1a596ae8b,107.0,
,21313,62701251,1,2024-07-22 21:00:00.000,,c2ca8997-b18d-4445-bf37-df04ef70806c.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 22:05:40.479,2024-07-22 21:05:04.976,126.0,80.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 21:59:59.999,c2ca8997-b18d-4445-bf37-df04ef70806c,104.0,
,21313,62701251,1,2024-07-22 22:00:00.000,,43874ba2-e761-4f6f-9f9b-091b3bc30474.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-22 23:05:17.601,2024-07-22 22:05:40.703,108.0,75.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 22:59:59.999,43874ba2-e761-4f6f-9f9b-091b3bc30474,88.0,
,21313,62701251,1,2024-07-22 23:00:00.000,,92cf5b14-2d87-4a04-967c-e606e91af770.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 00:10:47.442,2024-07-22 23:05:18.012,100.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-22 23:59:59.999,92cf5b14-2d87-4a04-967c-e606e91af770,85.0,
,21313,62701251,1,2024-07-23 00:00:00.000,,93d39f07-2064-45f4-bc32-7ca8b45abac1.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 01:04:44.780,2024-07-23 00:10:48.223,109.0,68.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 00:59:59.999,93d39f07-2064-45f4-bc32-7ca8b45abac1,87.0,
,21313,62701251,1,2024-07-23 01:00:00.000,,aaf57528-a781-413b-95c5-98345f57b5fa.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 02:07:39.413,2024-07-23 02:07:39.413,111.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 01:59:59.999,aaf57528-a781-413b-95c5-98345f57b5fa,83.0,
,21313,62701251,1,2024-07-23 02:00:00.000,,d3e396a3-38c0-4868-a455-033f2a7ba7e2.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 03:13:01.463,2024-07-23 02:07:40.070,112.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 02:59:59.999,d3e396a3-38c0-4868-a455-033f2a7ba7e2,89.0,
,21313,62701251,1,2024-07-23 03:00:00.000,,994823a7-57e7-4187-ae26-c430c7027f01.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 04:41:53.945,2024-07-23 03:13:02.182,112.0,69.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 03:59:59.999,994823a7-57e7-4187-ae26-c430c7027f01,94.0,
,21313,62701251,1,2024-07-23 04:00:00.000,,8a63cae8-02cb-485c-a926-94f0f01cc36d.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 19:12:00.487,2024-07-23 19:12:00.487,87.0,78.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 04:59:59.999,8a63cae8-02cb-485c-a926-94f0f01cc36d,82.0,
,21313,62701251,1,2024-07-23 19:00:00.000,,84728517-673d-45d9-8e60-1b324bbc9ca1.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 20:09:08.510,2024-07-23 19:12:01.012,104.0,54.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 19:59:59.999,84728517-673d-45d9-8e60-1b324bbc9ca1,79.0,
,21313,62701251,1,2024-07-23 20:00:00.000,,9d6d3724-bf66-409c-9675-c8962d935abc.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 21:06:44.699,2024-07-23 20:09:16.777,137.0,71.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 20:59:59.999,9d6d3724-bf66-409c-9675-c8962d935abc,99.0,
,21313,62701251,1,2024-07-23 21:00:00.000,,43373192-e70a-48d3-a561-4632424ac095.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 22:07:12.655,2024-07-23 21:06:44.954,135.0,71.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 21:59:59.999,43373192-e70a-48d3-a561-4632424ac095,100.0,
,21313,62701251,1,2024-07-23 22:00:00.000,,47fe4473-a34c-4e30-a20e-dd543fba42e5.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-23 23:08:38.683,2024-07-23 22:07:13.166,109.0,46.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 22:59:59.999,47fe4473-a34c-4e30-a20e-dd543fba42e5,84.0,
,21313,62701251,1,2024-07-23 23:00:00.000,,0f1d8c8f-d7a1-415a-bc9b-7e4b3673b040.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-24 00:05:55.140,2024-07-23 23:08:38.939,107.0,66.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-23 23:59:59.999,0f1d8c8f-d7a1-415a-bc9b-7e4b3673b040,80.0,
,21313,62701251,1,2024-07-24 00:00:00.000,,eae059d0-358b-45a1-8d4c-e40d5189215c.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-24 01:05:17.422,2024-07-24 00:05:55.991,101.0,60.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-24 00:59:59.999,eae059d0-358b-45a1-8d4c-e40d5189215c,79.0,
,21313,62701251,1,2024-07-24 01:00:00.000,,60885e06-f218-4511-b1ea-682bf61a557a.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-24 02:07:56.189,2024-07-24 01:05:17.936,100.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-24 01:59:59.999,60885e06-f218-4511-b1ea-682bf61a557a,77.0,
,21313,62701251,1,2024-07-24 02:00:00.000,,855897f4-989d-43a1-9ecb-c29075a87742.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-25 20:50:11.855,2024-07-24 02:07:58.188,107.0,58.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-24 02:59:59.999,855897f4-989d-43a1-9ecb-c29075a87742,89.0,
,21313,62701251,1,2024-07-25 20:00:00.000,,913da639-8f33-4737-821b-8ab499f694ec.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-25 21:13:17.905,2024-07-25 20:50:12.311,110.0,68.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-25 20:59:59.999,913da639-8f33-4737-821b-8ab499f694ec,97.0,
,21313,62701251,1,2024-07-25 21:00:00.000,,cff57307-f34c-48f9-b2c6-e720964d3df0.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-25 22:09:34.235,2024-07-25 21:13:18.190,114.0,79.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-25 21:59:59.999,cff57307-f34c-48f9-b2c6-e720964d3df0,96.0,
,21313,62701251,1,2024-07-25 22:00:00.000,,ae5d3ea4-27ad-4d89-9c13-f76d89d87e69.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-25 23:06:56.022,2024-07-25 22:09:34.534,113.0,55.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-25 22:59:59.999,ae5d3ea4-27ad-4d89-9c13-f76d89d87e69,84.0,
,21313,62701251,1,2024-07-25 23:00:00.000,,e34dfa23-5fd7-4a98-a7b3-cc71535f0ccf.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-26 00:09:27.174,2024-07-25 23:06:56.505,85.0,59.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-25 23:59:59.999,e34dfa23-5fd7-4a98-a7b3-cc71535f0ccf,73.0,
,21316,62701251,1,2024-07-26 00:11:07.334,,,62701251,2024-07-26 00:24:47.507,2024-07-26 00:24:47.507,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-26 00:11:07.334,823a1c51-2891-4634-bccf-f5675fe618ee,60.0,
,21313,62701251,1,2024-07-26 00:00:00.000,,9f7cf6d3-3e8e-447a-8c86-ba9311927af1.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-26 01:04:33.645,2024-07-26 00:09:27.728,84.0,60.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-26 00:59:59.999,9f7cf6d3-3e8e-447a-8c86-ba9311927af1,73.0,
,21313,62701251,1,2024-07-26 01:00:00.000,,83489117-3ba9-4896-ae5f-96aa77312b59.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-26 02:08:03.445,2024-07-26 01:04:34.017,112.0,59.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-26 01:59:59.999,83489117-3ba9-4896-ae5f-96aa77312b59,75.0,
,21313,62701251,1,2024-07-26 02:00:00.000,,b5472a46-49e2-4994-ac6a-e9899f9cb397.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-26 03:06:27.514,2024-07-26 02:08:03.814,109.0,57.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-26 02:59:59.999,b5472a46-49e2-4994-ac6a-e9899f9cb397,88.0,
,21313,62701251,1,2024-07-26 03:00:00.000,,23ac5c5e-6e1a-4fd3-80fc-5d0e5f2bb0a2.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-26 04:10:39.495,2024-07-26 03:06:28.212,94.0,53.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-26 03:59:59.999,23ac5c5e-6e1a-4fd3-80fc-5d0e5f2bb0a2,69.0,
,21313,62701251,1,2024-07-26 04:00:00.000,,b2674c8c-1c94-4dbe-93e7-ffcccf7ae636.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-26 05:12:21.433,2024-07-26 04:10:40.489,124.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-26 04:59:59.999,b2674c8c-1c94-4dbe-93e7-ffcccf7ae636,92.0,
,21313,62701251,1,2024-07-26 05:00:00.000,,8771dbbf-9f92-4ce6-b35f-f1431af27442.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-26 06:01:54.458,2024-07-26 05:12:21.746,104.0,70.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-26 05:59:59.999,8771dbbf-9f92-4ce6-b35f-f1431af27442,91.0,
,21313,62701251,1,2024-07-26 06:00:00.000,,3799104e-42fa-47de-887b-315f01163706.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-27 16:11:20.718,2024-07-26 06:01:55.010,103.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-26 06:59:59.999,3799104e-42fa-47de-887b-315f01163706,88.0,
,21313,62701251,1,2024-07-27 16:00:00.000,,8760fc6d-1f51-453a-a1e4-ab8bc49075b7.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-27 17:15:01.047,2024-07-27 16:11:21.067,111.0,66.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-27 16:59:59.999,8760fc6d-1f51-453a-a1e4-ab8bc49075b7,88.0,
,21316,62701251,1,2024-07-27 17:31:57.745,,,62701251,2024-07-27 20:55:01.316,2024-07-27 17:35:01.672,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-27 17:31:57.745,ed1718d5-4760-46ea-a0e3-5c947a64a0f1,67.0,
,21313,62701251,1,2024-07-27 17:00:00.000,,863d91fe-ad2f-4962-9ff5-2f33ac5bdae2.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-27 18:12:02.384,2024-07-27 17:24:06.235,101.0,55.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-27 17:59:59.999,863d91fe-ad2f-4962-9ff5-2f33ac5bdae2,71.0,
,21313,62701251,1,2024-07-27 18:00:00.000,,78cd9261-2422-4bbb-9d62-9084024a156a.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-27 19:10:17.677,2024-07-27 18:12:03.549,115.0,63.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-27 18:59:59.999,78cd9261-2422-4bbb-9d62-9084024a156a,89.0,
,21313,62701251,1,2024-07-27 19:00:00.000,,1b335a32-c8dc-4bfc-8643-bb4b03619c6a.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-27 20:16:56.733,2024-07-27 19:10:18.860,109.0,62.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-27 19:59:59.999,1b335a32-c8dc-4bfc-8643-bb4b03619c6a,83.0,
,21313,62701251,1,2024-07-27 20:00:00.000,,8392c31d-2c07-407b-8af3-5da7dc2baa14.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-27 21:15:01.661,2024-07-27 20:16:57.354,94.0,55.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-27 20:59:59.999,8392c31d-2c07-407b-8af3-5da7dc2baa14,79.0,
,21313,62701251,1,2024-07-27 21:00:00.000,,fe887f2d-0880-42ba-a7f3-1c5e277abc9e.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-27 22:09:09.696,2024-07-27 21:17:31.078,106.0,62.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-27 21:59:59.999,fe887f2d-0880-42ba-a7f3-1c5e277abc9e,78.0,
,21313,62701251,1,2024-07-27 22:00:00.000,,22efa45a-895b-4cc5-8780-60ef5cc6f209.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-29 00:34:31.909,2024-07-27 22:09:10.006,124.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-27 22:59:59.999,22efa45a-895b-4cc5-8780-60ef5cc6f209,84.0,
,21313,62701251,1,2024-07-29 00:00:00.000,,41b415af-9687-4d8f-be06-7a71c73b3ff6.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-29 01:06:37.154,2024-07-29 00:34:32.775,119.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-29 00:59:59.999,41b415af-9687-4d8f-be06-7a71c73b3ff6,92.0,
,21313,62701251,1,2024-07-29 01:00:00.000,,381dc60b-5e36-4bf6-a122-72b4175951e8.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-29 02:09:47.685,2024-07-29 01:06:39.084,120.0,60.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-29 01:59:59.999,381dc60b-5e36-4bf6-a122-72b4175951e8,84.0,
,21316,62701251,1,2024-07-29 02:41:29.907,,,62701251,2024-07-29 02:45:04.819,2024-07-29 02:45:04.819,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-29 02:41:29.907,cb173790-899a-44b2-82c4-23b7eedaebe5,70.0,
,21313,62701251,1,2024-07-29 02:00:00.000,,b30aabdd-158a-4ebc-b8f3-61664540a440.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-29 03:05:47.999,2024-07-29 02:09:48.001,111.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-29 02:59:59.999,b30aabdd-158a-4ebc-b8f3-61664540a440,81.0,
,21313,62701251,1,2024-07-29 03:00:00.000,,e0bbec0c-bf34-46ab-b248-db1a1584cafb.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-29 23:01:23.787,2024-07-29 03:05:48.276,117.0,68.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-29 03:59:59.999,e0bbec0c-bf34-46ab-b248-db1a1584cafb,87.0,
,21313,62701251,1,2024-07-29 22:00:00.000,,b3cc50b2-2743-4e33-ae3c-e984717a9d74.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-29 23:01:24.029,2024-07-29 23:01:24.029,117.0,78.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-29 22:59:59.999,b3cc50b2-2743-4e33-ae3c-e984717a9d74,95.0,
,21313,62701251,1,2024-07-29 23:00:00.000,,9398a8c9-7116-41fe-b6ee-22fe7929da4c.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-31 16:22:04.356,2024-07-30 03:56:27.874,127.0,82.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-29 23:59:59.999,9398a8c9-7116-41fe-b6ee-22fe7929da4c,96.0,
,21313,62701251,1,2024-07-31 16:00:00.000,,f16a51d9-d16e-445a-bc1c-c761094fddef.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-31 17:02:22.502,2024-07-31 16:23:02.753,101.0,65.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-31 16:59:59.999,f16a51d9-d16e-445a-bc1c-c761094fddef,86.0,
,21313,62701251,1,2024-07-31 17:00:00.000,,f1ea26a7-bfac-47c6-8ca9-6b4129dbe8ab.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-31 18:05:52.760,2024-07-31 17:02:22.734,122.0,66.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-31 17:59:59.999,f1ea26a7-bfac-47c6-8ca9-6b4129dbe8ab,93.0,
,21313,62701251,1,2024-07-31 18:00:00.000,,50409dc4-a033-4ae7-8ab3-d1382796140f.com.samsung.health.heart_rate.binning_data.json,62701251,2024-07-31 19:06:17.210,2024-07-31 18:05:53.002,130.0,68.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-31 18:59:59.999,50409dc4-a033-4ae7-8ab3-d1382796140f,109.0,
,21316,62701251,1,2024-07-31 16:50:30.454,,,62701251,2024-07-31 19:16:06.242,2024-07-31 18:28:43.073,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-31 16:50:30.454,a66eb8c2-da37-4718-89db-c25664bbdd21,70.0,
,21313,62701251,1,2024-07-31 19:00:00.000,,e115ab0e-d751-4937-9077-da614f0d4278.com.samsung.health.heart_rate.binning_data.json,62701251,2024-08-02 01:48:35.895,2024-07-31 19:09:25.326,129.0,76.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-07-31 19:59:59.999,e115ab0e-d751-4937-9077-da614f0d4278,101.0,
,21313,62701251,1,2024-08-02 01:00:00.000,,577b87e7-e3a0-40ee-b4ff-ede293fb2bdc.com.samsung.health.heart_rate.binning_data.json,62701251,2024-08-02 20:54:35.304,2024-08-02 01:48:37.075,78.0,53.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-08-02 01:59:59.999,577b87e7-e3a0-40ee-b4ff-ede293fb2bdc,72.0,
,21313,62701251,1,2024-08-02 20:00:00.000,,0996a723-4e36-415a-96e9-fb442801ad8d.com.samsung.health.heart_rate.binning_data.json,62701251,2024-08-02 21:07:46.404,2024-08-02 20:54:35.689,108.0,76.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-08-02 20:59:59.999,0996a723-4e36-415a-96e9-fb442801ad8d,90.0,
,21313,62701251,1,2024-08-02 21:00:00.000,,389671cc-34fc-4b6d-8843-694dbe611c82.com.samsung.health.heart_rate.binning_data.json,62701251,2024-08-02 22:10:39.440,2024-08-02 21:13:25.097,125.0,64.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-08-02 21:59:59.999,389671cc-34fc-4b6d-8843-694dbe611c82,92.0,
,21313,62701251,1,2024-08-02 22:00:00.000,,835b7631-3b98-4457-b2ec-0061cf9f84d4.com.samsung.health.heart_rate.binning_data.json,62701251,2024-08-02 23:11:06.998,2024-08-02 22:10:39.692,119.0,82.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-08-02 22:59:59.999,835b7631-3b98-4457-b2ec-0061cf9f84d4,99.0,
,21313,62701251,1,2024-08-02 23:00:00.000,,dc346c81-63b2-4468-8059-17da173d1edb.com.samsung.health.heart_rate.binning_data.json,62701251,2024-08-03 00:09:01.371,2024-08-02 23:11:07.543,113.0,65.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-08-02 23:59:59.999,dc346c81-63b2-4468-8059-17da173d1edb,82.0,
