com.samsung.shealth.rewards,6272009,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2023-05-10 04:00:00.000,,10009,,2023-05-16 04:00:03.360,2023-05-10 20:15:03.964,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11027}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-10 04:00:00.000,172a0efc-d948-409d-9912-99c6e11f35d9,1,
,2023-05-11 04:00:00.000,,10009,,2023-05-17 11:00:37.596,2023-05-12 02:45:50.457,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6047}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-11 04:00:00.000,26f43731-83d4-4caa-97a2-f6619b30e65c,1,
,2023-05-12 04:00:00.000,,10009,,2023-05-18 04:00:02.578,2023-05-12 21:56:15.927,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7160}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-12 04:00:00.000,7d3c97e9-f3e9-47da-9787-7dd626203008,1,
,2023-05-15 04:00:00.000,,10009,,2023-05-21 04:00:01.764,2023-05-15 18:28:02.785,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11019}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-15 04:00:00.000,ef5c3eff-0008-4db2-aff2-7a1d3a5302d8,1,
,2023-05-17 04:00:00.000,,10009,,2023-05-23 04:00:02.303,2023-05-17 22:47:55.310,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6764}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-17 04:00:00.000,aeea03c5-5bc7-4796-9182-fef7e2affe71,1,
,2023-05-18 04:00:00.000,,10009,,2023-05-24 04:00:03.126,2023-05-18 18:22:29.576,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9843}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-18 04:00:00.000,fa2a3a16-4bd7-4664-840a-0326c4a3771e,1,
,2023-05-24 04:00:00.000,,10009,,2023-05-30 04:00:16.034,2023-05-24 19:24:43.901,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8112}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-24 04:00:00.000,ddbb6a06-fa5f-44e6-9e21-778022038ab3,1,
,2023-05-25 04:00:00.000,,10009,,2023-05-31 04:00:01.582,2023-05-25 20:32:23.856,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":12091}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-25 04:00:00.000,15a5073e-8253-4782-9638-cdb6cd0643bc,1,
,2023-05-29 04:00:00.000,,10009,,2023-06-04 04:00:02.557,2023-05-29 19:23:00.089,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6712}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-29 04:00:00.000,103480cd-0577-4486-9a63-ef65b5ee20fb,1,
,2023-06-05 04:00:00.000,,10009,,2023-06-11 04:00:02.646,2023-06-05 16:36:37.503,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":21393}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-05 04:00:00.000,0022a17d-a3c6-4ad8-9d82-f06bf3201d85,1,
,2023-06-05 04:00:00.000,,10009,,2023-06-06 04:15:42.867,2023-06-05 22:15:01.139,,,tracker_pedometer_reward_most_walking_day,UTC-0400,"{""mTarget"":-1,""mValue"":21393}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-05 04:00:00.000,61dda372-4f8d-4c49-a533-84b39337e2ee,1,
,2023-06-07 04:00:00.000,,10009,,2023-06-13 04:00:10.441,2023-06-07 22:44:28.583,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7418}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-07 04:00:00.000,b93b174f-81e5-453b-b641-972059dba840,1,
,2023-06-12 04:00:00.000,,10009,,2023-06-18 04:00:03.118,2023-06-12 19:02:51.734,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7690}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-12 04:00:00.000,24d60680-99e7-4a15-8216-a2041ee33426,1,
,2023-06-13 04:00:00.000,,10009,,2023-06-19 04:00:34.424,2023-06-13 16:45:17.082,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9205}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-13 04:00:00.000,d497b35a-f6ca-4e4c-be9b-84c204683765,1,
,2023-06-14 04:00:00.000,,10009,,2023-06-20 04:00:03.126,2023-06-14 19:06:08.254,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8094}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-14 04:00:00.000,95d73be1-f8bc-4923-a16f-612e0f7b0c4e,1,
,2023-06-15 04:00:00.000,,10009,,2023-06-21 04:00:03.471,2023-06-15 22:11:30.953,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7934}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-15 04:00:00.000,a10379bf-7bcb-4e13-8a7b-260d193335fa,1,
,2023-06-17 04:00:00.000,,10009,,2023-06-23 04:00:03.995,2023-06-18 02:35:30.252,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6440}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-17 04:00:00.000,c422f00f-ae23-44e8-ad13-8457d7700a89,1,
,2023-06-19 04:00:00.000,,10009,,2023-06-25 04:00:04.207,2023-06-19 18:24:36.008,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11490}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-19 04:00:00.000,8e014002-4539-4f59-9168-e0623b08be8b,1,
,2023-06-20 04:00:00.000,,10009,,2023-06-26 04:44:03.943,2023-06-20 15:44:14.943,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8521}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-20 04:00:00.000,edb991dd-9da3-4432-be37-341046abd2b7,1,
,2023-06-21 04:00:00.000,,10009,,2023-06-27 04:01:17.009,2023-06-21 18:21:57.660,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8109}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-21 04:00:00.000,2244794f-add6-4233-af17-b1f8d7ed5514,1,
,2023-06-27 04:00:00.000,,10009,,2023-07-03 04:00:03.796,2023-06-28 00:35:02.160,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6893}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-27 04:00:00.000,f8eae883-8d0f-4b97-9f3f-769b8e864b6f,1,
,2023-06-30 04:00:00.000,,10009,,2023-07-06 04:00:03.772,2023-06-30 15:15:04.102,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":13616}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-06-30 04:00:00.000,c970351f-2eb6-44cb-94f3-ee34882d6f70,1,
,2023-07-13 04:00:00.000,,10009,,2023-07-19 04:29:48.185,2023-07-14 03:50:27.280,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6094}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-07-13 04:00:00.000,f478919e-16e1-4fae-ada0-32a7a3c3fabf,1,
,2023-07-14 04:00:00.000,,10009,,2023-07-20 04:04:49.621,2023-07-15 01:25:49.492,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6437}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-07-14 04:00:00.000,202b71de-5ac0-429a-83a7-14fcba055b06,1,
,2023-08-06 04:00:00.000,,10009,,2023-08-11 04:00:04.127,2023-08-06 22:15:02.031,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6386}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-08-06 04:00:00.000,81a4d62c-b078-4517-8595-55420552e2fc,1,
,2023-08-08 04:00:00.000,,10009,,2023-08-11 04:00:04.129,2023-08-09 01:55:01.803,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6071}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-08-08 04:00:00.000,db5aec89-3b85-4a62-903e-b3d7646f6f24,1,
,2024-01-09 05:00:00.000,,100003,,2024-01-10 13:29:17.418,2024-01-10 13:29:17.418,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7722}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2024-01-09 05:00:00.000,921246ff-9487-4156-8cae-32b9408f2045,1,
