com.samsung.shealth.activity.day_summary,6272009,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,878,,585626,,0,,2021-05-03 03:27:36.483,,2021-05-02 04:00:00.278,,,,60,32683,15,,,,650.36,,32.43,74433d27-17f9-4cd5-a599-5498e9dce360.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,585626,37500000,74433d27-17f9-4cd5-a599-5498e9dce360,2021-05-02 00:00:00.000,
,,,,1971,,1314657,,0,,2021-05-04 04:00:00.548,,2021-05-03 04:00:00.795,,,,60,47357,35,,,,1461.2499,,73.34002,d719d7eb-344b-42a9-93ef-6c9129c6aaee.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1314657,35580000,d719d7eb-344b-42a9-93ef-6c9129c6aaee,2021-05-03 00:00:00.000,
,,,,669,,446223,,0,,2021-05-05 03:00:03.202,,2021-05-04 04:00:00.496,,,,60,42021,11,,,,488.69998,,24.090002,8be9a4ac-3207-44dd-82d8-9fccc451c95e.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,446223,46620000,8be9a4ac-3207-44dd-82d8-9fccc451c95e,2021-05-04 00:00:00.000,
,,,,1037,,691679,,0,,2021-05-06 04:25:16.513,,2021-05-05 04:00:00.500,,,,60,60000,18,,,,776.52014,,37.56,2b8a0ae2-dc71-4d02-b454-25b74bdc0588.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,691679,23580000,2b8a0ae2-dc71-4d02-b454-25b74bdc0588,2021-05-05 00:00:00.000,
,,,,788,,525596,,0,,2021-05-07 02:49:38.342,,2021-05-06 04:25:16.503,,,,60,46023,13,,,,575.24,,29.300001,791673cc-ac85-483e-8065-66b8b50da91a.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,525596,35280000,791673cc-ac85-483e-8065-66b8b50da91a,2021-05-06 00:00:00.000,
,,,,1052,,701684,,0,,2021-05-08 04:00:01.665,,2021-05-07 04:00:01.457,,,,60,30682,18,,,,789.98004,,38.129997,912152d5-6ac8-48da-b759-790357c13a98.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,701684,38040000,912152d5-6ac8-48da-b759-790357c13a98,2021-05-07 00:00:00.000,
,,,,1751,,1162284,,0,,2021-05-09 03:28:35.607,,2021-05-08 04:00:01.601,,,,60,60000,31,,,,1302.56,,65.490005,c744324a-01ad-4052-911f-7eca772dff36.extra_data.json,5vLahzXBCy,400,com.sec.android.app.shealth,1161884,41460000,c744324a-01ad-4052-911f-7eca772dff36,2021-05-08 00:00:00.000,
,,,,1243,,829081,,0,,2021-05-10 02:13:29.290,,2021-05-09 04:00:02.084,,,,60,46023,21,,,,921.3498,,45.389996,a7b6c241-ca24-4c06-9cea-4875502b3e67.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,829081,21600000,a7b6c241-ca24-4c06-9cea-4875502b3e67,2021-05-09 00:00:00.000,
,,,,471,,314157,,0,,2021-05-11 02:21:43.908,,2021-05-10 04:00:00.468,,,,60,48691,8,,,,352.63,,16.8,04598f31-1b57-41b1-9254-e75561d39694.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,314157,29100000,04598f31-1b57-41b1-9254-e75561d39694,2021-05-10 00:00:00.000,
,,,,963,,642321,,0,,2021-05-12 02:35:04.449,,2021-05-11 04:00:01.895,,,,60,38686,16,,,,714.75,,35.54999,f6c5029f-fd1e-4d0f-8693-a35b573b9191.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,642321,22620000,f6c5029f-fd1e-4d0f-8693-a35b573b9191,2021-05-11 00:00:00.000,
,,,,3004,,1921540,,0,,2021-05-13 04:00:00.477,,2021-05-12 04:00:01.667,,,,60,240000,51,,,,2326.1497,,108.51,f846cd5c-d076-4013-92e3-4f2eb209c610.extra_data.json,5vLahzXBCy,29812,com.sec.android.app.shealth,1891728,46860000,f846cd5c-d076-4013-92e3-4f2eb209c610,2021-05-12 00:00:00.000,
,,,,1635,,1090545,,0,,2021-05-14 02:07:56.346,,2021-05-13 04:00:00.436,,,,60,60000,30,,,,1209.02,,60.159996,ef9ad18b-6636-49bc-a02f-db9e559368ad.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1090545,42780000,ef9ad18b-6636-49bc-a02f-db9e559368ad,2021-05-13 00:00:00.000,
,,,,859,,572953,,0,,2021-05-15 02:45:36.100,,2021-05-14 04:00:01.064,,,,60,43355,15,,,,645.43994,,30.479998,2f1ac29a-14d0-4ef1-88ec-767992669613.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,572953,37020000,2f1ac29a-14d0-4ef1-88ec-767992669613,2021-05-14 00:00:00.000,
,,,,2594,,1725232,,0,,2021-05-16 02:50:22.074,,2021-05-15 04:00:00.541,,,,60,60000,46,,,,1940.2601,,95.35,2b4dea13-9ea0-4904-a505-29f4646d54c8.extra_data.json,5vLahzXBCy,400,com.sec.android.app.shealth,1724832,49080000,2b4dea13-9ea0-4904-a505-29f4646d54c8,2021-05-15 00:00:00.000,
,,,,1017,,678339,,0,,2021-05-17 02:48:38.923,,2021-05-16 04:00:00.562,,,,60,48024,18,,,,743.69006,,37.959995,f4e4612c-ef7d-4c40-8952-a046a7c09e54.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,678339,35700000,f4e4612c-ef7d-4c40-8952-a046a7c09e54,2021-05-16 00:00:00.000,
,,,,1691,,1127897,,0,,2021-05-18 03:32:04.685,,2021-05-17 04:19:56.376,,,,60,60000,30,,,,1248.3002,,62.10001,c9cc95e7-a625-4b3b-8934-75ad6791d556.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1127897,41880000,c9cc95e7-a625-4b3b-8934-75ad6791d556,2021-05-17 00:00:00.000,
,,,,840,,559746,,0,,2021-05-19 00:22:07.962,,2021-05-18 04:00:01.989,,,,60,41354,15,,,,634.7399,,30.800003,fe426c1e-d9e3-40f1-a6a2-18604e4cb94d.extra_data.json,5vLahzXBCy,800,com.sec.android.app.shealth,558946,34260000,fe426c1e-d9e3-40f1-a6a2-18604e4cb94d,2021-05-18 00:00:00.000,
,,,,875,,583625,,0,,2021-05-20 03:07:22.794,,2021-05-19 04:00:00.544,,,,60,28681,15,,,,647.91003,,32.11,6f650c22-0b67-43fb-bdba-90c7a97284dd.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,583625,48780000,6f650c22-0b67-43fb-bdba-90c7a97284dd,2021-05-19 00:00:00.000,
,,,,2662,,1763987,,0,,2021-05-21 02:15:48.218,,2021-05-20 04:00:00.491,,,,60,120000,48,,,,1983.1396,,99.76999,62c4e718-9ccb-46ce-be2b-0b1419635572.extra_data.json,5vLahzXBCy,9200,com.sec.android.app.shealth,1754787,35040000,62c4e718-9ccb-46ce-be2b-0b1419635572,2021-05-20 00:00:00.000,
,,,,3097,,2045656,,0,,2021-05-22 04:00:00.452,,2021-05-21 04:00:00.494,,,,60,180000,55,,,,2323.13,,118.23999,5221109f-c5b1-4986-a3fc-b7d7e1d0b462.extra_data.json,5vLahzXBCy,6000,com.sec.android.app.shealth,2039656,26040000,5221109f-c5b1-4986-a3fc-b7d7e1d0b462,2021-05-21 00:00:00.000,
,,,,3470,,2290890,,0,,2021-05-23 03:49:06.091,,2021-05-22 04:00:00.392,,,,60,180000,63,,,,2582.76,,130.27,c1fbe03f-b56f-43e4-806f-7127a14d45cb.extra_data.json,5vLahzXBCy,3200,com.sec.android.app.shealth,2287690,26160000,c1fbe03f-b56f-43e4-806f-7127a14d45cb,2021-05-22 00:00:00.000,
,,,,4166,,2747401,,0,,2021-05-24 04:12:54.908,,2021-05-23 04:00:01.987,,,,60,120000,75,,,,3113.25,,159.56,61dea9dc-4658-49a2-b734-9b1e16d83bb8.extra_data.json,5vLahzXBCy,30800,com.sec.android.app.shealth,2716601,32580000,61dea9dc-4658-49a2-b734-9b1e16d83bb8,2021-05-23 00:00:00.000,
,,,,365,,241853,,0,,2021-05-25 01:58:02.862,,2021-05-24 04:12:54.844,,,,60,26680,5,,,,274.65002,,13.4800005,cf5e61b6-6f77-4c7f-ad46-31c7ea4b940f.extra_data.json,5vLahzXBCy,2400,com.sec.android.app.shealth,239453,47820000,cf5e61b6-6f77-4c7f-ad46-31c7ea4b940f,2021-05-24 00:00:00.000,
,,,,580,,386593,,0,,2021-05-26 00:11:19.197,,2021-05-25 04:00:00.527,,,,60,36685,10,,,,431.44,,21.07,a8738c81-9caf-4510-a385-426d4aa2a507.extra_data.json,5vLahzXBCy,400,com.sec.android.app.shealth,386193,43920000,a8738c81-9caf-4510-a385-426d4aa2a507,2021-05-25 00:00:00.000,
,,,,1791,,1179755,,0,,2021-05-27 04:00:00.584,,2021-05-26 04:00:00.656,,,,60,60000,31,,,,1356.33,,67.61001,9b7e1419-7aff-4965-8294-c1400cc8fe20.extra_data.json,5vLahzXBCy,9200,com.sec.android.app.shealth,1170555,46200000,9b7e1419-7aff-4965-8294-c1400cc8fe20,2021-05-26 00:00:00.000,
,,,,384,,256128,,0,,2021-05-27 22:02:41.986,,2021-05-27 04:00:00.529,,,,60,33350,6,,,,279.86,,14.219998,b0772973-92ba-4a1b-a3d4-33787b1f73db.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,256128,44640000,b0772973-92ba-4a1b-a3d4-33787b1f73db,2021-05-27 00:00:00.000,
,,,,559,,352813,,0,,2021-05-29 02:56:23.026,,2021-05-28 04:17:18.512,,,,60,60000,8,,,,432.13995,,20.279999,c22fd6f2-6145-4b8b-a776-e676db64dbcd.extra_data.json,5vLahzXBCy,5069,com.sec.android.app.shealth,347744,28860000,c22fd6f2-6145-4b8b-a776-e676db64dbcd,2021-05-28 00:00:00.000,
,,,,28,,18676,,0,,2021-05-29 17:49:40.997,,2021-05-29 04:08:09.322,,,,60,10672,0,,,,20.009998,,1.06,1bd99ba0-fa76-41ac-9113-95ed6390e534.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,18676,49560000,1bd99ba0-fa76-41ac-9113-95ed6390e534,2021-05-29 00:00:00.000,
,,,,1536,,1024512,,0,,2021-05-31 03:26:17.393,,2021-05-30 06:19:20.584,,,,60,53360,28,,,,1126.5199,,57.28,87cada88-fccb-4f12-9b4e-ce8a9547f956.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1024512,40800000,87cada88-fccb-4f12-9b4e-ce8a9547f956,2021-05-30 00:00:00.000,
,,,,831,,554277,,0,,2021-06-01 02:17:42.428,,2021-05-31 04:00:00.496,,,,60,28014,15,,,,613.81995,,29.929998,0880ceed-86b8-481c-9270-885bb5cbd5a8.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,554277,20700000,0880ceed-86b8-481c-9270-885bb5cbd5a8,2021-05-31 00:00:00.000,
,,,,1155,,751589,,0,,2021-06-02 02:15:03.707,,2021-06-01 05:51:02.655,,,,60,120000,20,,,,865.8201,,41.390003,7b9cd5eb-9d0e-47eb-ba61-e7bf8009f530.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,751589,27840000,7b9cd5eb-9d0e-47eb-ba61-e7bf8009f530,2021-06-01 00:00:00.000,
,,,,1197,,797702,,0,,2021-06-03 01:56:11.731,,2021-06-02 05:38:56.336,,,,60,60000,21,,,,885.5502,,43.690006,557fec0b-bce9-4bf8-b3a2-fb29129f4d10.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,797702,39720000,557fec0b-bce9-4bf8-b3a2-fb29129f4d10,2021-06-02 00:00:00.000,
,,,,892,,593362,,0,,2021-06-04 00:17:12.538,,2021-06-03 04:00:00.674,,,,60,60000,15,,,,668.7199,,32.550007,8fa100e8-73c1-41ec-b1ad-d90b71e8d982.extra_data.json,5vLahzXBCy,2400,com.sec.android.app.shealth,590962,36420000,8fa100e8-73c1-41ec-b1ad-d90b71e8d982,2021-06-03 00:00:00.000,
,,,,2197,,1456693,,0,,2021-06-05 03:44:31.499,,2021-06-04 04:00:15.385,,,,60,60000,40,,,,1643.7603,,81.64999,706c2888-9751-4458-bf84-bea7f7c03f98.extra_data.json,5vLahzXBCy,10000,com.sec.android.app.shealth,1446693,29160000,706c2888-9751-4458-bf84-bea7f7c03f98,2021-06-04 00:00:00.000,
,,,,2390,,1563830,,0,,2021-06-06 03:53:00.663,,2021-06-05 04:00:00.474,,,,60,180000,43,,,,1790.6996,,88.63999,0a4b671f-2bec-4450-a83f-084c68fead8f.extra_data.json,5vLahzXBCy,3200,com.sec.android.app.shealth,1560630,41760000,0a4b671f-2bec-4450-a83f-084c68fead8f,2021-06-05 00:00:00.000,
,,,,11190,,7066270,,0,,2021-06-07 02:00:19.648,,2021-06-06 04:01:17.852,,,,60,540000,195,,,,8447.148,,402.20996,a9e50aeb-2bd1-4321-9c0a-422cbd924104.extra_data.json,5vLahzXBCy,9711,com.sec.android.app.shealth,7056559,39840000,a9e50aeb-2bd1-4321-9c0a-422cbd924104,2021-06-06 00:00:00.000,
,,,,1473,,982491,,0,,2021-06-08 03:15:02.747,,2021-06-07 04:00:00.715,,,,60,60000,26,,,,1095.6399,,53.309998,1bfe64aa-0823-48c7-90ad-6ea035f1dd7b.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,982491,38700000,1bfe64aa-0823-48c7-90ad-6ea035f1dd7b,2021-06-07 00:00:00.000,
,,,,1316,,877772,,0,,2021-06-09 00:31:35.393,,2021-06-08 04:00:01.304,,,,60,52026,23,,,,976.8001,,48.3,16cb3429-0a9d-48e4-9606-d04fd7fd251f.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,877772,38640000,16cb3429-0a9d-48e4-9606-d04fd7fd251f,2021-06-08 00:00:00.000,
,,,,2176,,1451392,,0,,2021-06-10 03:28:46.295,,2021-06-09 04:01:19.507,,,,60,60000,40,,,,1619.1398,,79.389984,dae86fa7-8609-46ff-b89a-038ed37ddd81.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1451392,40320000,dae86fa7-8609-46ff-b89a-038ed37ddd81,2021-06-09 00:00:00.000,
,,,,2042,,1361480,,0,,2021-06-11 03:07:26.218,,2021-06-10 04:00:00.875,,,,60,48024,36,,,,1539.4099,,72.57001,91e2c1d0-9e1d-40ff-a28f-78b6e244bef5.extra_data.json,5vLahzXBCy,800,com.sec.android.app.shealth,1360680,45060000,91e2c1d0-9e1d-40ff-a28f-78b6e244bef5,2021-06-10 00:00:00.000,
,,,,1635,,1090545,,0,,2021-06-12 03:54:53.702,,2021-06-11 04:00:00.531,,,,60,52693,30,,,,1219.3102,,58.97,a30a8c69-dade-4abe-a269-51f4c1c16bc9.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1090545,28380000,a30a8c69-dade-4abe-a269-51f4c1c16bc9,2021-06-11 00:00:00.000,
,,,,92,,61364,,0,,2021-06-13 03:58:24.536,,2021-06-12 04:00:00.798,,,,60,19343,1,,,,68.65,,3.37,39bd411d-07fa-458a-b70f-98ff780600cb.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,61364,51300000,39bd411d-07fa-458a-b70f-98ff780600cb,2021-06-12 00:00:00.000,
,,,,5217,,3277834,,0,,2021-06-14 04:00:00.432,,2021-06-13 04:00:01.041,,,,60,845659,90,,,,3953.321,,188.37172,513e4b5c-6f43-4e85-8219-1e8d6e5c95e4.extra_data.json,5vLahzXBCy,6400,com.sec.android.app.shealth,3271434,39120000,513e4b5c-6f43-4e85-8219-1e8d6e5c95e4,2021-06-13 00:00:00.000,
,,,,1700,,1133366,,0,,2021-06-15 03:58:15.127,,2021-06-14 04:00:00.372,,,,60,47357,30,,,,1273.0701,,61.839993,94050c60-100e-4a05-9c47-d663bb6eb56c.extra_data.json,5vLahzXBCy,800,com.sec.android.app.shealth,1132566,47340000,94050c60-100e-4a05-9c47-d663bb6eb56c,2021-06-14 00:00:00.000,
,,,,2477,,1631362,,0,,2021-06-16 04:26:01.807,,2021-06-15 04:31:00.431,,,,60,120000,45,,,,1843.7302,,92.229996,ec14c966-c120-46d9-ae7e-979f4da35578.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1631362,30780000,ec14c966-c120-46d9-ae7e-979f4da35578,2021-06-15 00:00:00.000,
,,,,894,,596298,,0,,2021-06-17 03:30:02.177,,2021-06-16 04:26:01.760,,,,60,47357,15,,,,664.74994,,32.969997,48222b33-b98f-430b-8614-171c3e143299.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,596298,30300000,48222b33-b98f-430b-8614-171c3e143299,2021-06-16 00:00:00.000,
,,,,1319,,863436,,0,,2021-06-18 04:00:00.488,,2021-06-17 04:00:00.362,,,,60,120000,23,,,,1000.0101,,47.729996,0b3aa1f6-afb2-43ff-8571-d626568a1ac8.extra_data.json,5vLahzXBCy,7626,com.sec.android.app.shealth,855810,36060000,0b3aa1f6-afb2-43ff-8571-d626568a1ac8,2021-06-17 00:00:00.000,
,,,,331,,220777,,0,,2021-06-19 02:27:09.295,,2021-06-18 04:00:00.435,,,,60,38019,5,,,,240.68997,,12.08,940f9f12-362f-47e7-9eea-02cae6988b74.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,220777,44400000,940f9f12-362f-47e7-9eea-02cae6988b74,2021-06-18 00:00:00.000,
,,,,9682,,6207653,,0,,2021-06-20 03:37:34.453,,2021-06-19 04:00:01.686,,,,60,360000,171,,,,7283.981,,350.86002,4af661ae-8d82-43e6-8d69-ee179034d418.extra_data.json,5vLahzXBCy,15114,com.sec.android.app.shealth,6192539,37560000,4af661ae-8d82-43e6-8d69-ee179034d418,2021-06-19 00:00:00.000,
,,,,2478,,1643588,,0,,2021-06-21 02:27:08.091,,2021-06-20 04:00:00.525,,,,60,120000,45,,,,1875.8701,,90.759995,77b0e8cc-6099-4440-b53e-ee23dc6a65dd.extra_data.json,5vLahzXBCy,6800,com.sec.android.app.shealth,1636788,47520000,77b0e8cc-6099-4440-b53e-ee23dc6a65dd,2021-06-20 00:00:00.000,
,,,,3073,,2048890,,0,,2021-06-22 03:02:12.691,,2021-06-21 04:37:56.910,,,,60,60000,56,,,,2297.8994,,112.880005,9648c6da-df21-4194-921d-b4518ee640ed.extra_data.json,5vLahzXBCy,1200,com.sec.android.app.shealth,2047690,34260000,9648c6da-df21-4194-921d-b4518ee640ed,2021-06-21 00:00:00.000,
,,,,666,,442086,,0,,2021-06-23 01:40:17.567,,2021-06-22 04:00:00.757,,,,60,50692,11,,,,494.37,,24.450003,26d30e4d-e642-4238-aee0-b9af040c7a14.extra_data.json,5vLahzXBCy,3200,com.sec.android.app.shealth,438886,52020000,26d30e4d-e642-4238-aee0-b9af040c7a14,2021-06-22 00:00:00.000,
,,,,807,,538269,,0,,2021-06-24 02:15:49.611,,2021-06-23 04:00:00.722,,,,60,36018,13,,,,594.84,,29.26,a1b750af-1549-44cf-893c-921884a6c93b.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,538269,37380000,a1b750af-1549-44cf-893c-921884a6c93b,2021-06-23 00:00:00.000,
,,,,543,,361113,,0,,2021-06-25 03:38:25.448,,2021-06-24 04:06:40.402,,,,60,37352,8,,,,403.3,,20.150002,03d5b02a-0a55-4190-93d3-76eebc803c7a.extra_data.json,5vLahzXBCy,1600,com.sec.android.app.shealth,359513,36780000,03d5b02a-0a55-4190-93d3-76eebc803c7a,2021-06-24 00:00:00.000,
,,,,2840,,1894280,,0,,2021-06-26 00:05:13.915,,2021-06-25 04:00:00.375,,,,60,60000,51,,,,2151.0,,99.78999,479b4de5-c308-4697-8ec3-0cab9f270d79.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1894280,23760000,479b4de5-c308-4697-8ec3-0cab9f270d79,2021-06-25 00:00:00.000,
,,,,1548,,1031448,,0,,2021-06-27 03:33:23.456,,2021-06-26 04:00:00.686,,,,60,41354,28,,,,1156.0299,,56.490005,28cb8e8c-faaf-45c5-b8fa-cb6918a86455.extra_data.json,5vLahzXBCy,1600,com.sec.android.app.shealth,1029848,50340000,28cb8e8c-faaf-45c5-b8fa-cb6918a86455,2021-06-26 00:00:00.000,
,,,,7055,,4628071,,0,,2021-06-28 02:30:55.709,,2021-06-27 04:02:52.451,,,,60,120000,128,,,,5325.921,,252.41002,a2a3dcbd-85ed-420a-8fb9-e17218f4f17b.extra_data.json,5vLahzXBCy,4000,com.sec.android.app.shealth,4624071,30900000,a2a3dcbd-85ed-420a-8fb9-e17218f4f17b,2021-06-27 00:00:00.000,
,,,,3384,,2156599,,0,,2021-06-29 01:48:56.972,,2021-06-28 04:00:00.539,,,,60,420000,58,,,,2547.5198,,121.45002,ae473aee-c16a-4cc5-a89c-5f7a7eaa8754.extra_data.json,5vLahzXBCy,4400,com.sec.android.app.shealth,2152199,40920000,ae473aee-c16a-4cc5-a89c-5f7a7eaa8754,2021-06-28 00:00:00.000,
,,,,1330,,887110,,0,,2021-06-30 03:56:44.612,,2021-06-29 04:02:40.091,,,,60,52026,23,,,,986.88,,48.95999,62b45ee0-40d9-4ae8-9d7c-b1ef3b15ed44.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,887110,19620000,62b45ee0-40d9-4ae8-9d7c-b1ef3b15ed44,2021-06-29 00:00:00.000,
,,,,1607,,1071068,,0,,2021-07-01 04:00:00.851,,2021-06-30 04:00:00.515,,,,60,60000,28,,,,1198.97,,58.540012,04254b1b-c205-45fc-9eae-502b5d28a786.extra_data.json,5vLahzXBCy,1200,com.sec.android.app.shealth,1069868,37200000,04254b1b-c205-45fc-9eae-502b5d28a786,2021-06-30 00:00:00.000,
,,,,1237,,824011,,0,,2021-07-02 03:43:35.111,,2021-07-01 04:00:00.783,,,,60,36685,21,,,,923.31995,,45.02999,bd1bbdb4-8899-47ab-ac4e-af48d6f7b780.extra_data.json,5vLahzXBCy,1600,com.sec.android.app.shealth,822411,49740000,bd1bbdb4-8899-47ab-ac4e-af48d6f7b780,2021-07-01 00:00:00.000,
,,,,2454,,1635216,,0,,2021-07-03 01:41:09.397,,2021-07-02 04:00:00.662,,,,60,60000,45,,,,1844.8705,,91.30997,18f7cf7e-ec21-4c39-8590-f9e9dd57b2b5.extra_data.json,5vLahzXBCy,2400,com.sec.android.app.shealth,1632816,37860000,18f7cf7e-ec21-4c39-8590-f9e9dd57b2b5,2021-07-02 00:00:00.000,
,,,,9986,,6360439,,0,,2021-07-04 02:37:14.503,,2021-07-03 04:00:00.934,,,,60,300000,175,,,,7550.472,,361.0699,d960366e-0707-4142-81cd-0bdedc630192.extra_data.json,5vLahzXBCy,10132,com.sec.android.app.shealth,6350307,32520000,d960366e-0707-4142-81cd-0bdedc630192,2021-07-03 00:00:00.000,
,,,,6149,,4074150,90,0,,2021-07-31 13:56:04.127,,2021-07-04 04:00:02.039,,,,60,180000,74,,,,4597.0093,,229.1,5c9531be-876d-42f2-8cdc-d403efc5e6cc.extra_data.json,5vLahzXBCy,13674,com.sec.android.app.shealth,4060476,41160000,5c9531be-876d-42f2-8cdc-d403efc5e6cc,2021-07-04 00:00:00.000,
,,,,1072,,715024,90,0,,2021-07-31 13:56:04.177,,2021-07-05 04:00:00.662,,,,60,44022,12,,,,792.76013,,39.459995,db39c544-c48c-411f-873d-def5bc0ff133.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,715024,36060000,db39c544-c48c-411f-873d-def5bc0ff133,2021-07-05 00:00:00.000,
,,,,671,,447557,90,0,,2021-07-31 13:56:04.222,,2021-07-06 04:00:00.328,,,,60,30682,7,,,,492.73004,,23.919998,2ec40b58-a9a9-4fac-bd41-9c047c10df20.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,447557,29940000,2ec40b58-a9a9-4fac-bd41-9c047c10df20,2021-07-06 00:00:00.000,
,,,,1878,,1252092,90,0,,2021-07-31 13:56:04.312,,2021-07-07 04:00:00.750,,,,60,60000,22,,,,1407.74,,68.49,56a38c9a-1b7c-4cd6-80d6-16d20a1e29b7.extra_data.json,5vLahzXBCy,800,com.sec.android.app.shealth,1251292,38460000,56a38c9a-1b7c-4cd6-80d6-16d20a1e29b7,2021-07-07 00:00:00.000,
,,,,431,,287477,90,0,,2021-07-31 13:56:04.379,,2021-07-08 04:00:00.297,,,,60,50025,4,,,,318.96997,,15.580001,764b1f80-3e78-41b0-9d22-aaeb8c26539d.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,287477,48540000,764b1f80-3e78-41b0-9d22-aaeb8c26539d,2021-07-08 00:00:00.000,
,,,,317,,211439,90,0,,2021-07-31 13:56:04.423,,2021-07-09 04:00:00.950,,,,60,49358,3,,,,231.48,,12.17,ff82bde3-1d28-4184-aaf2-1623aa4e2d62.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,211439,55140000,ff82bde3-1d28-4184-aaf2-1623aa4e2d62,2021-07-09 00:00:00.000,
,,,,256,,170752,90,0,,2021-07-31 13:56:04.465,,2021-07-10 04:07:28.066,,,,60,20010,2,,,,189.13002,,9.35,a229078f-b742-4b2e-a2c1-d7277dd2fec4.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,170752,51660000,a229078f-b742-4b2e-a2c1-d7277dd2fec4,2021-07-10 00:00:00.000,
,,,,772,,514924,90,0,,2021-07-31 13:56:04.511,,2021-07-11 04:00:01.052,,,,60,33350,8,,,,562.17,,28.23,0be64726-bca5-4bbe-99a1-0537f08f1945.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,514924,17280000,0be64726-bca5-4bbe-99a1-0537f08f1945,2021-07-11 00:00:00.000,
,,,,5092,,3374662,90,0,,2021-07-31 13:56:04.569,,2021-07-12 04:00:00.479,,,,60,120000,62,,,,3828.5295,,184.17,c309d40c-543d-41b7-b02d-94cbe943fdf0.extra_data.json,5vLahzXBCy,2400,com.sec.android.app.shealth,3372262,45300000,c309d40c-543d-41b7-b02d-94cbe943fdf0,2021-07-12 00:00:00.000,
,,,,801,,534267,90,0,,2021-07-31 13:56:04.616,,2021-07-13 04:00:00.414,,,,60,39353,8,,,,601.04004,,28.459997,135a62e8-8569-4476-b2bb-8e0c3a79541f.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,534267,16140000,135a62e8-8569-4476-b2bb-8e0c3a79541f,2021-07-13 00:00:00.000,
,,,,1041,,694347,90,0,,2021-07-31 13:56:04.657,,2021-07-14 05:09:04.051,,,,60,44022,12,,,,771.7001,,37.31,b83ee80d-dd07-4041-9975-ca241ca079c0.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,694347,19620000,b83ee80d-dd07-4041-9975-ca241ca079c0,2021-07-14 00:00:00.000,
,,,,540,,360180,90,0,,2021-07-31 13:56:04.711,,2021-07-15 04:00:00.369,,,,60,41354,6,,,,402.11005,,19.49,cb6f2ac6-9f3b-4fe5-bc33-9a82277b3807.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,360180,46680000,cb6f2ac6-9f3b-4fe5-bc33-9a82277b3807,2021-07-15 00:00:00.000,
,,,,1892,,1261964,90,0,,2021-07-31 13:56:04.755,,2021-07-16 04:00:00.645,,,,60,47357,23,,,,1402.4703,,69.65,5a79a201-ce56-4e0c-b325-82124cd43365.extra_data.json,5vLahzXBCy,0,com.sec.android.app.shealth,1261964,40620000,5a79a201-ce56-4e0c-b325-82124cd43365,2021-07-16 00:00:00.000,
